"loss_pre : 218.39486694335938, loss_aft : 140.72369384765625, dif : -77.67117309570312"
7.1064262,24.522837,6.106865,8.08514
6.9700694,22.136065,5.9845386,8.400307
9.63617,22.648184,8.241182,13.524874
8.082359,23.344517,6.9297357,10.300724
8.39916,22.654322,7.1935997,11.079081
8.573468,23.34616,7.3419075,11.278742
8.565827,20.498787,7.324974,11.933073
7.4931264,26.444723,6.4413633,8.400139
9.276951,30.282215,7.960163,10.985898
9.510172,18.7744,8.118,14.218669
8.266545,21.27356,7.0743947,11.159307
11.638531,23.373709,9.933633,17.30898
8.856334,24.100307,7.5850897,11.655918
7.1934223,28.414263,6.1968246,7.332059
8.80434,24.952229,7.5423656,11.320003
7.29222,26.200855,6.273731,8.057522
8.018248,28.080893,6.8916907,9.042824
6.688887,21.027807,5.741728,8.119484
8.410657,26.648403,7.2168117,10.148392
7.5593176,23.430298,6.4845085,9.256211
8.4052515,19.076746,7.18531,11.979186
6.448236,29.275434,5.5683384,5.6481056
8.797073,25.277039,7.5403457,11.252952
7.217588,19.429045,6.181531,9.524232
8.72801,27.811728,7.489142,10.496453
7.3239217,22.32283,6.2833285,9.067719
7.237611,27.72638,6.229788,7.5630503
9.01206,24.144754,7.714876,11.93174
20.107718,9.696613,17.090506,37.7365
7.9476647,19.926977,6.8021455,10.869612
6.9311533,22.408978,5.9498053,8.24735
7.0764422,28.067192,6.0967865,7.1929455
7.0172243,20.543642,6.017346,8.876131
8.7122755,25.331804,7.4684334,11.051556
8.450216,24.492739,7.2439513,10.765906
6.403122,27.346964,5.5247626,6.0348268
6.4035316,25.875362,5.5188,6.3757405
19.569246,7.9188204,16.625006,37.1314
7.8730993,23.533224,6.752212,9.840249
-14.591598,-65.21162,-12.40194,-12.590048
9.074416,26.946566,7.780076,11.409877
11.689488,85.81199,10.124565,2.7096481
8.103283,22.144436,6.9408884,10.632677
9.577885,25.505646,8.199594,12.73119
7.780528,28.707842,6.696061,8.419959
7.2504725,16.775612,6.197557,10.23218
-6.409481,-80.93097,-5.8064337,6.4599037
8.609007,22.67219,7.369817,11.508685
-10.549904,-94.34579,-9.267382,1.2013884
8.328373,23.907448,7.139433,10.65389
20.114624,9.7223,17.096508,37.74414
8.203852,26.848236,7.043039,9.69921
9.720948,24.258957,8.314385,13.32029
8.933708,29.222408,7.6690807,10.570039
-19.531137,-19.646288,-16.497868,-33.383858
13.78893,55.557198,11.808543,13.72271
9.768993,23.598234,8.354739,13.553027
-20.10346,-9.682114,-17.086811,-37.731964
5.6322713,23.791355,4.8577914,5.3672156
-10.206543,-94.01903,-8.99316,1.7959647
9.066494,25.038988,7.7646885,11.82796
-20.112822,-9.714648,-17.09496,-37.74245
-20.11289,-9.776404,-17.094086,-37.72147
-20.104069,-9.684873,-17.087387,-37.73298
4.6377363,-41.27164,3.713608,19.254587
-19.846527,-8.844,-16.865162,-37.447075
-19.79998,-10.006372,-16.821938,-36.9845
-20.114117,-9.722847,-17.096039,-37.74274
-5.174819,-3.4716558,-4.392856,-9.361445
-20.101524,-9.675541,-17.085108,-37.729836
-20.11482,-9.7243,-17.096657,-37.743927
-20.077326,-9.729229,-17.06341,-37.65744
-14.754184,-64.84709,-12.487771,-12.813073
-8.524474,-88.278305,-7.608696,3.8965735
-10.106799,-93.89476,-8.913088,1.9656099
-10.327555,-94.56663,-9.093697,1.6718534
-10.349032,-94.60523,-9.111186,1.638063
-10.126014,-93.95885,-8.92871,1.9409757
-7.285134,-83.91,-6.5671315,5.406987
-11.846892,-86.10831,-10.235967,-2.9105997
-10.360905,-94.53412,-9.119897,1.6010236
8.7410145,23.52524,7.4851346,11.558524
6.0287457,25.145262,5.200071,5.8285933
8.604583,20.650373,7.3612256,11.978203
7.903592,20.121624,6.7662163,10.730602
-0.9724422,-5.9427433,-0.84820247,-0.49486604
8.212545,20.70464,7.02746,11.186713
8.2413,23.405266,7.0629015,10.604933
6.5619183,27.85444,5.660876,6.2184277
8.429307,23.85062,7.2222824,10.864662
