"loss_pre : 377.59918212890625, loss_aft : 78.68086242675781, dif : -298.91831970214844"
10.324423,20.745304,3.7638276,10.650322
10.451419,18.737534,3.6234374,11.055851
15.917878,20.854631,4.894088,17.448488
12.56695,18.804342,4.1020956,13.500668
13.383188,19.959259,4.3101063,14.467869
13.755728,20.672197,4.4305887,14.963755
13.940738,18.205345,4.2618484,15.383973
11.110872,24.732319,4.120103,11.943545
14.057219,26.834305,4.93879,14.999239
15.950796,15.409988,4.5005393,17.843233
13.186777,17.080027,4.0801787,14.354939
-15.571453,32.696598,-0.40928528,-22.8492
14.063511,20.868502,4.5105352,15.377436
10.151859,26.480509,4.0528855,10.782058
13.924819,21.211319,4.5313463,14.968799
10.650589,25.258102,4.059748,11.368968
11.697475,25.45152,4.3272414,12.399214
10.304848,19.198044,3.5771759,11.149535
12.893023,23.219673,4.445845,13.777315
35.09731,18.073904,9.375242,36.17713
16.127377,-30.644129,0.58328426,23.636005
8.218876,25.002264,3.6233096,8.072847
13.901303,23.693056,4.6689234,15.0175495
11.476861,16.191442,3.6675665,12.2501745
13.337797,23.03636,4.5830245,14.063335
11.412155,20.568659,3.8979645,12.468848
10.200182,25.27478,3.999994,10.533644
14.3656845,21.385263,4.62598,15.48547
34.931625,12.434567,8.7686615,38.275387
12.805258,16.051289,3.9170215,14.095225
10.419583,19.327131,3.6578348,10.95158
9.919519,25.855091,3.979904,10.347024
-11.540738,47.58349,0.6945466,-16.788473
13.684021,23.272236,4.591368,14.725069
13.276404,22.22714,4.4123006,14.541869
8.645782,25.595625,3.6734016,9.027529
8.686611,21.327148,3.4748058,8.716932
23.729713,-6.223097,3.6081889,31.810738
12.248648,21.273664,4.138564,13.310829
-35.446396,-16.322575,-9.321272,-36.841846
14.269871,24.822805,4.807978,15.637185
13.440946,72.11909,7.685047,17.406897
12.835545,19.054472,4.1368003,13.854169
15.342671,22.380243,4.8832226,16.797607
11.134833,25.980206,4.25122,11.798163
11.978131,14.407731,3.6117027,13.062302
23.104576,-7.9022617,3.350526,31.154102
13.872669,20.205904,4.4225297,15.104859
-35.55297,-17.186094,-9.440875,-36.525486
13.028324,21.851501,4.343258,14.086972
23.660038,-6.1427603,3.5690558,31.746088
12.36813,24.477333,4.382221,13.290174
15.800039,21.19702,4.916949,17.251945
13.614522,27.052761,4.839483,14.669897
-34.746593,-11.168764,-8.583575,-38.723003
21.037098,-14.621189,2.5389218,28.94268
16.051662,21.188904,4.9531612,17.526596
-34.747627,-11.154141,-8.582373,-38.731846
7.641268,21.412794,3.1825962,7.977011
20.951412,-14.887743,2.5083582,28.852753
14.461847,21.39172,4.6482706,15.727986
-28.09994,-1.1039534,-5.5855956,-36.248276
-29.348083,-2.494761,-6.096767,-36.989555
-33.280922,-6.872276,-7.7082415,-39.2691
16.707195,-28.803448,0.8191025,24.205212
-28.265955,-1.3080397,-5.6551614,-36.35528
-27.972506,-0.8562479,-5.532842,-36.090115
-27.950638,-0.86630106,-5.5198374,-36.1151
-2.0583172,-2.4979024,-0.62330407,-2.169677
-28.13804,-1.160038,-5.6022506,-36.281155
-31.986559,-5.4407954,-7.17882,-38.514675
-28.667006,-1.819479,-5.8286934,-36.525467
-35.55766,-17.172035,-9.441335,-36.530327
-3.1926637,-100.735886,-7.0470524,-6.418792
-4.0840497,-99.33102,-7.220076,-7.565588
-0.38842082,-90.41189,-5.219922,-1.1137733
-3.8802543,-99.62054,-7.174839,-7.287904
-3.2854722,-100.532005,-7.042391,-6.487173
-3.2143004,-99.978325,-6.948027,-6.248056
-2.0255072,-95.98789,-6.318071,-4.275684
-4.2599783,-98.601524,-7.2080045,-7.7170725
14.046666,21.422508,4.533412,15.314825
8.257706,20.967138,3.3386111,8.582575
14.059137,17.651398,4.305735,15.366011
12.678897,17.900175,3.967819,14.04964
-3.7104511,-63.601887,-4.9932837,-3.879325
13.150162,16.580168,4.05087,14.288656
12.950821,20.207962,4.2390637,14.092372
8.732733,24.410643,3.6746554,8.736115
13.274971,22.032978,4.38992,14.480199
