"loss_pre : 603.3974609375, loss_aft : 82.96510314941406, dif : -520.4323577880859"
16.60816,27.532001,5.346639,11.133997
15.935509,25.316769,5.1635013,11.65038
22.247131,27.398262,6.6465673,17.868574
18.406618,25.695116,5.837103,14.372792
19.394716,26.776072,6.1124067,15.152833
19.54304,26.820263,6.116801,15.484911
18.911713,23.893013,5.8265023,15.798342
16.302017,32.106102,6.1205726,12.824185
20.814539,35.008213,6.9790006,15.484547
-39.251152,-11.106325,-9.632579,-37.726566
30.514572,4.243441,9.086845,39.88795
-19.765926,10.971378,-1.8632706,-28.01185
19.690308,27.47557,6.2463374,16.069124
15.444944,34.5969,6.217165,11.931085
20.342653,28.645378,6.444015,15.750908
16.100622,32.210144,5.9641547,12.049676
17.706093,32.727978,6.1248074,12.890102
14.993291,25.256289,5.266421,12.012147
19.17029,30.718437,6.3784423,14.544631
50.243057,21.57478,10.118199,31.268673
-25.559427,-73.00926,-10.467987,-18.799433
14.416795,32.901764,5.4817867,8.899426
20.300562,30.292437,6.432476,15.31933
4.6433096,94.86188,10.213889,6.7001057
20.514015,31.007656,6.4662046,14.669777
16.306038,26.928837,5.6682453,13.314911
16.411936,32.655083,5.963796,11.289854
21.017216,28.136766,6.4495955,15.9958105
57.56603,22.629805,10.963348,36.093285
17.636084,21.88092,5.4027834,14.772618
16.04864,25.72199,5.2011404,11.480087
15.732481,33.005688,5.934525,11.118995
-0.9282851,74.39,7.30339,-3.1417193
20.104853,30.43637,6.5636,15.435171
18.709562,28.87647,6.3600764,15.426312
13.8732395,32.928097,5.733168,10.1583
14.546392,28.405643,5.1476374,9.479562
20.273722,-10.289232,2.2089186,28.577106
17.801025,28.145878,6.0727067,14.322846
-30.777945,-4.555515,-9.154427,-39.94488
19.978163,31.915375,6.7672486,16.36066
3.2964244,93.13146,9.436425,4.1799936
18.682905,25.196255,5.718708,14.423737
21.270828,29.793058,6.7591624,17.322882
17.00307,33.837997,6.2560916,12.625294
17.149063,19.493055,5.013063,13.627673
20.222752,-10.348259,2.1748333,28.52605
19.736715,26.415535,6.0980406,15.562711
-57.07101,-23.402264,-10.899892,-35.851387
18.959858,28.71234,6.1854277,14.630262
19.657787,-11.12657,1.7891563,27.88608
18.165464,31.80104,6.3934216,14.073632
22.091002,27.681683,6.6049523,17.57277
20.070263,35.366745,6.9832587,15.430904
-31.891678,-5.3055444,-9.234409,-39.808083
10.405458,-36.010902,-4.108592,14.229684
22.550173,28.013039,6.846324,18.075369
-57.21351,-22.327772,-10.943574,-36.186947
12.1102915,28.132576,5.0488167,9.166663
30.573849,4.3547854,9.127356,39.96431
20.563156,28.571636,6.493019,16.445452
-30.487474,-4.1672783,-9.069429,-39.846695
-30.583586,-4.3663,-9.128046,-39.963116
-30.698689,-4.502566,-9.153486,-39.97801
11.676984,-32.125027,-3.5027974,15.789039
-30.050566,-3.188764,-8.777636,-39.243504
-27.856031,1.0650463,-7.3013544,-36.404118
-30.592947,-4.3985834,-9.141031,-39.99301
-28.149464,0.60959816,-7.514989,-36.717617
-30.584269,-4.3760123,-9.133681,-39.976807
-30.605165,-4.412245,-9.142975,-39.99246
-30.529936,-4.164052,-9.053708,-39.78161
-57.34297,-22.977278,-10.935034,-35.985428
-3.536048,-95.22317,-9.936345,-5.4735193
-4.4208994,-95.8666,-10.308894,-6.789771
-2.7504303,-90.40395,-8.724098,-2.2322135
-3.8414702,-96.53423,-10.281033,-6.436448
-2.6400695,-89.700165,-8.538191,-1.7377542
-4.7428136,-95.781746,-10.316843,-6.9818516
-5.9884443,-95.58054,-10.347551,-7.7870407
-8.18042,-93.78349,-10.395709,-9.039483
19.994171,28.236742,6.421142,15.928898
12.804776,28.03406,5.153354,9.739882
19.907999,23.901924,5.9540977,15.969053
17.239971,23.941122,5.5600266,14.740203
-5.6761036,-80.81473,-9.053685,-5.1869326
18.853458,23.144466,5.7511992,15.172844
18.440884,26.758408,5.918185,14.716959
14.948036,31.629953,5.4370546,9.4454565
18.61009,28.197556,6.1048617,14.841494
