"loss_pre : 848.3889770507812, loss_aft : 55.962310791015625, dif : -792.4266662597656"
32.337482,45.515884,29.827541,17.35799
33.624744,43.1648,28.155846,22.215097
37.242603,47.945724,31.28639,21.70721
29.301437,45.28562,27.609285,19.006474
33.343147,43.334915,30.775831,16.44495
31.232718,43.3234,26.942799,22.108635
28.790245,38.885914,26.688868,14.478428
36.891193,45.027943,31.632242,21.819666
19.193857,36.978592,22.437017,9.252676
32.390705,44.90817,29.655367,18.561623
-42.377796,-67.208954,-42.06373,-15.831541
-42.832405,-66.14239,-42.062084,-18.290817
33.839634,45.675335,28.611603,21.118746
18.913246,32.374283,18.696297,14.660886
-73.02762,-80.13975,-59.92581,-40.574665
-28.00287,-6.890929,-1.5742669,-34.19402
7.776289,1.436475,-11.587389,28.780926
17.777271,29.154333,18.588535,13.596673
27.39428,35.55603,22.58054,23.527298
-22.0284,-41.417072,-31.787718,12.139401
-26.900341,-5.3303213,-0.7524693,-33.532394
-7.639251,-1.3898172,11.313779,-29.570587
24.353336,40.430443,23.283573,17.370821
-18.079523,-15.967895,-1.8559983,-52.637154
-78.13577,-89.75921,-63.90832,-32.692356
11.622952,-16.53986,-9.861055,28.201675
22.038786,35.810066,21.540504,14.549189
24.357162,38.25342,22.64643,18.20335
85.7018,103.07725,71.472176,23.833847
33.00169,38.741234,28.767069,18.403835
-79.01309,-91.33152,-64.86709,-31.605167
20.888367,31.675596,19.443703,16.65524
-46.666004,-78.18316,-46.877903,-5.405056
20.484503,33.549088,19.448668,16.997423
-25.918852,-72.04006,-33.58245,0.3025527
24.009628,36.016273,21.165339,15.465825
26.685266,41.172005,25.247585,13.378149
35.299446,20.494186,12.999655,57.031616
31.92842,36.370846,23.726147,27.24239
-62.700203,-73.211815,-54.130325,-32.037106
29.404509,39.31993,25.720215,19.378977
-36.075356,-20.689314,-13.487005,-57.12977
25.86623,38.48051,23.887346,18.3978
-39.75096,-67.513435,-42.834595,-0.63975954
34.32468,44.27495,29.332735,21.469158
30.573713,43.202652,28.452492,16.870703
37.92486,64.693115,41.42748,0.22624159
30.938263,37.50789,27.04394,18.697773
-70.97462,-76.633896,-58.875957,-43.097443
30.926628,40.99295,26.3837,18.89831
11.725204,-16.399784,-9.788937,28.313545
26.95652,35.24674,20.450401,20.416885
-46.711876,-78.32585,-46.937645,-5.285928
34.020866,45.283993,29.424162,20.447044
-31.18146,-11.872471,-5.936077,-42.569614
-5.446268,-5.1479797,4.9253798,-2.962782
36.09201,43.030388,30.494694,20.879463
-65.36361,-76.67348,-55.59693,-29.535023
28.72548,40.14402,25.671846,15.89473
-23.320461,-43.4131,-32.515102,11.341805
23.945242,38.182583,23.053612,16.062445
-27.682974,-6.4039974,-1.2353854,-33.68957
-68.556404,-73.039444,-55.861492,-45.44829
-34.759773,-17.757275,-11.056525,-52.424873
-8.64016,-10.712616,-17.76187,1.5381103
-7.7781696,-1.4400535,11.584282,-28.786667
-11.083468,-6.85818,6.846292,-37.81564
-16.025867,-15.503831,-0.57457304,-52.238564
-27.859783,-6.6629076,-1.3805413,-33.82642
-16.131521,-15.516634,-0.63608575,-52.224773
0.7100296,-8.2583475,-16.654785,22.177593
-53.759426,-68.441925,-52.252098,-4.099556
-84.6993,-101.25533,-70.381714,-25.183048
-27.324255,-72.73696,-34.33339,-1.2598705
-24.449905,-68.8098,-31.988482,-3.8651557
-25.49399,-70.818016,-32.96303,-2.3127706
-26.732225,-73.186195,-34.0422,-0.50528455
-26.819658,-73.35668,-34.120808,-0.36057186
-26.472586,-72.69044,-33.81365,-0.88339114
-26.887869,-73.39042,-34.16558,-0.36876488
-82.548164,-97.32552,-68.364586,-27.956795
28.914886,40.701035,27.603292,14.155584
32.1135,44.14875,28.929438,19.5798
27.85456,40.467632,26.395515,16.707233
29.208605,39.537704,26.458328,18.659239
-61.139248,-79.34173,-56.564205,-9.370977
23.8375,37.503227,23.668123,14.117479
33.867096,43.359398,30.53429,18.716705
31.628769,41.07123,25.654474,22.920643
32.313274,43.173595,27.91293,17.60272
