"loss_pre : 1154.1953125, loss_aft : 239.2586212158203, dif : -914.9366912841797"
2.7632093,19.48035,3.0790484,5.8657665
2.6391912,18.639366,2.9498203,5.6159296
2.6545346,18.745857,2.9643695,5.64354
3.1890314,22.488949,3.5516465,6.7760177
2.4574382,17.351566,2.7438295,5.230002
2.6523778,18.757437,2.965395,5.649832
2.2107522,15.585815,2.4622471,4.6933575
2.5540302,18.079544,2.8576496,5.4426966
2.5996675,18.34255,2.8965714,5.5255294
2.8249743,19.944267,3.153913,6.009635
2.539872,17.912704,2.832056,5.3970885
-9.455173,-66.51726,-10.386151,-20.074282
2.7595477,19.477041,3.0769548,5.867365
2.1881013,15.471097,2.4450793,4.6581545
2.8777223,20.3445,3.2134128,6.127925
2.8130484,19.885355,3.141035,5.9886436
2.7937915,19.72324,3.112783,5.943702
2.0562441,14.587752,2.3031704,4.3966045
2.3003027,16.340479,2.5827541,4.9215875
-9.141436,-64.31003,-10.0483265,-19.403559
-9.516804,-66.95339,-10.453059,-20.206638
-8.877007,-62.45347,-9.7646,-18.842216
2.7933393,19.753246,3.120241,5.9555254
2.2512703,15.890578,2.5119905,4.785581
2.2951767,16.289446,2.573439,4.90493
2.2734904,16.107573,2.546327,4.8490667
2.3053722,16.250444,2.5728393,4.8954134
2.7028563,19.134373,3.0184839,5.7627754
10.0552635,70.799484,11.040957,21.37603
2.0128767,14.239065,2.2522035,4.288246
-9.465943,-66.59326,-10.398064,-20.097544
2.101491,14.844086,2.3488734,4.4750137
8.338008,58.67733,9.185094,17.698832
2.36367,16.744764,2.6445408,5.049442
2.1960793,15.526643,2.4557643,4.677061
2.2700295,16.01491,2.532909,4.8248553
2.5067692,17.676388,2.7913582,5.3265314
0.041265152,0.3586314,0.056774754,0.105024695
2.4243314,17.182072,2.718435,5.1761103
-9.907279,-69.73335,-10.877722,-21.051376
2.2249038,15.757233,2.4904838,4.747036
-9.820246,-69.10809,-10.782247,-20.861126
2.578953,18.217358,2.8804545,5.488036
2.52552,17.851414,2.8224888,5.378075
2.5097988,17.713844,2.8028178,5.336143
2.6003857,18.368292,2.9033847,5.535111
0.08042644,0.5801612,0.08808225,0.17241757
2.0714958,14.675186,2.3183997,4.4192343
-9.856387,-69.36395,-10.821348,-20.93887
2.249387,15.871486,2.513029,4.7799993
-9.979957,-70.254616,-10.957536,-21.21006
1.7936664,12.688714,2.0086737,3.8186595
-9.079358,-63.87538,-9.982164,-19.272072
2.6026697,18.347511,2.9038324,5.525547
-1.5982645,-11.203041,-1.7574954,-3.3821251
0.27864802,1.9549139,0.3115478,0.5853705
2.226336,15.700296,2.4891307,4.729178
-9.90901,-69.740425,-10.878883,-21.05328
2.148198,15.15311,2.396417,4.5627775
-10.073431,-70.9315,-11.061218,-21.416435
2.4130926,17.049992,2.6937282,5.1369514
-9.662248,-67.98565,-10.610404,-20.519794
-9.515883,-66.94623,-10.451951,-20.204168
0.064844,0.51584035,0.07863811,0.1598432
0.5684125,3.9890182,0.63181454,1.2043424
-10.058883,-70.82674,-11.045046,-21.384287
0.32597744,2.3111496,0.3694452,0.6967439
-10.08961,-71.0511,-11.079532,-21.452806
0.13430549,0.9542817,0.14719169,0.28875256
-10.011068,-70.47893,-10.991712,-21.278233
-1.4915559,-10.45617,-1.6442645,-3.1587389
-10.04414,-70.71744,-11.0284605,-21.35127
-9.577456,-67.37747,-10.517892,-20.33573
-8.669922,-60.98928,-9.540895,-18.397312
-10.042073,-70.70418,-11.026323,-21.347012
-10.093856,-71.082245,-11.084233,-21.462212
-10.101379,-71.13724,-11.092676,-21.478996
-10.097311,-71.10743,-11.088087,-21.469889
-9.98371,-70.28194,-10.961602,-21.218307
-10.107181,-71.1786,-11.0991535,-21.491852
-10.110028,-71.20014,-11.102411,-21.498343
2.4387956,17.204178,2.7207596,5.185159
2.6745574,18.877434,2.9854503,5.6882386
2.462622,17.372591,2.7474952,5.231976
2.4368763,17.226982,2.7250748,5.192681
0.07657024,0.4900631,0.07662852,0.14811747
2.445297,17.27938,2.7285962,5.205504
2.600041,18.336311,2.8984485,5.525654
2.4474463,17.323736,2.741353,5.217537
2.510611,17.718895,2.7999103,5.337491
