"loss_pre : 713.471435546875, loss_aft : 126.873046875, dif : -586.598388671875"
12.588094,35.609215,12.752161,18.249044
12.996204,32.719986,12.36131,24.062357
14.296338,35.97,13.596408,23.526213
11.424209,35.54934,11.933775,21.599224
13.133468,33.736725,13.143738,15.039457
11.714186,32.46943,11.498694,24.197798
11.2581,30.29248,11.362536,13.780348
14.598627,34.62746,13.90792,21.23381
7.053534,29.479149,8.900349,10.223534
12.278989,34.61169,12.477245,19.284601
-16.296324,-63.343395,-18.693974,-10.470516
-15.886467,-59.236507,-17.950686,-15.77824
13.629859,35.326027,13.006775,23.39726
7.3644743,25.165895,7.9952025,17.020332
12.671239,34.89782,12.622315,22.161903
11.34862,34.529705,11.993479,18.25582
11.993212,16.400923,7.2848783,63.089798
6.8950734,23.266462,7.7799506,14.348595
10.792935,27.03782,10.166617,25.628393
-1.5256189,-38.641727,-8.78924,20.319511
-16.963995,-2.8193672,-7.137188,-47.50982
-4.465848,3.171934,2.185338,-43.719357
10.100105,31.57017,10.530397,20.980007
-14.070681,-19.523241,-11.0252075,-67.37881
11.422263,28.457872,10.690698,24.727825
2.7343419,-29.23542,-5.234088,24.572832
8.258808,27.436798,8.955847,17.071257
9.410276,29.44245,9.856518,20.390873
47.620274,101.807976,44.059044,19.019882
13.478365,29.741741,12.791213,17.083214
-46.27805,-100.148,-42.914883,-19.12363
7.6569524,24.017683,8.042979,17.829
-16.452011,-69.59454,-19.618874,0.5267582
7.3477907,25.217236,8.036697,19.241125
-15.060005,-68.64415,-18.617517,0.9744978
9.598959,27.609516,9.56559,18.626186
10.283415,31.7578,10.803792,14.890727
8.964251,9.254978,2.8983533,56.20672
12.357404,27.090164,11.016753,30.092442
-13.307891,-48.18907,-15.130636,-28.06504
11.542674,29.742197,11.165035,20.122856
-9.150923,-7.153811,-2.4224777,-53.86425
9.3537035,29.272543,9.847726,19.958153
-15.0349865,-68.53116,-18.586914,0.89227057
12.849407,33.308483,12.409013,21.757908
11.629407,33.31554,11.948961,17.28032
25.579336,63.16783,26.141966,-0.0059206486
12.296903,28.93995,11.783251,17.024883
-18.388145,-29.70887,-15.911929,-62.255363
11.825579,30.764013,11.360155,20.481377
12.801563,-7.5531588,3.104814,38.478806
10.955298,26.21802,9.744754,23.834644
-15.083705,-68.7517,-18.64672,1.0517187
12.867655,34.3881,12.514486,21.76173
-24.198175,-27.033808,-18.809431,-67.69752
-0.46011153,3.9485922,0.38164502,-1.612502
14.143476,32.38427,13.209831,20.797977
-15.580988,-65.78505,-18.555407,-3.0234344
11.4393,30.746588,11.231418,17.49544
-39.485466,-83.169174,-36.773586,-8.694994
9.175415,29.03124,9.744237,17.981466
-12.558793,7.353986,-2.910071,-38.59909
-18.535517,-30.799944,-16.197496,-61.127575
-8.983453,-9.297577,-2.9171472,-56.1527
-5.8502917,-2.2192428,-4.741362,3.655939
-8.97984,-9.331492,-2.9273677,-56.21527
-8.914106,-7.192295,-2.2878852,-53.87132
-9.131715,-9.827441,-3.1435385,-56.268425
-13.188319,3.1003282,-3.3810272,-41.515335
-9.387808,-10.358708,-3.4617968,-56.85422
0.28704387,-16.063978,-6.684228,32.274887
-22.562626,-64.52903,-24.895044,2.8894982
-47.601974,-101.80772,-44.048393,-18.903938
-14.7728815,-67.23235,-18.255919,-0.17344499
-14.931538,-64.599945,-18.001036,-5.587851
-15.070019,-68.68862,-18.629862,1.006103
-15.027018,-68.48387,-18.576092,0.8521838
-15.08576,-68.76215,-18.649439,1.0591712
-14.953949,-68.13497,-18.485079,0.58034897
-15.085854,-68.78307,-18.653767,1.0985866
-47.41497,-101.414925,-43.885014,-18.687073
10.93566,31.281101,11.395962,14.16708
12.2081995,33.456734,12.200627,20.408798
10.785428,31.441805,11.067496,17.774994
11.013328,30.054123,11.051395,19.07236
-38.73927,-84.71276,-36.271255,-10.790646
9.046584,29.21364,9.848184,15.191324
13.2226515,33.804577,13.07661,18.10369
12.1068125,30.297056,11.339335,25.947811
13.053141,33.488888,12.585094,19.244225
