"loss_pre : 572.2418823242188, loss_aft : 363.3757629394531, dif : -208.86611938476562"
8.727717,14.712034,5.818778,13.586336
8.6344185,14.555232,5.757307,13.442728
8.684524,14.640177,5.7898197,13.520082
9.4530325,15.937076,6.302425,14.71893
7.9205194,13.350964,5.281263,12.33091
8.771984,14.790301,5.848444,13.659615
7.2866726,12.281699,4.8573084,11.341288
8.428645,14.211549,5.6199956,13.124197
8.043777,13.559709,5.36331,12.5221615
8.806546,14.846256,5.872126,13.711694
8.121815,13.689382,5.41512,12.642376
7.898449,13.314382,5.2662826,12.2965555
8.720882,14.702333,5.8138986,13.577984
7.458472,12.573594,4.9729156,11.610843
9.056854,15.271298,6.0385094,14.103898
9.030733,15.225937,6.020941,14.061911
8.381321,14.129757,5.588452,13.049301
7.0062437,11.813857,4.672036,10.910862
8.08384,13.63208,5.3901668,12.589915
8.357826,14.090509,5.5728283,13.014363
-12.2972145,-20.745207,-8.200563,-19.165613
-9.902059,-16.696972,-6.602559,-15.4215975
8.808204,14.850793,5.872707,13.716873
7.505626,12.65127,5.0038323,11.682928
7.909051,13.33782,5.273577,12.3168955
7.8819685,13.289135,5.25538,12.272291
7.776217,13.104469,5.184514,12.102344
8.393012,14.152618,5.595999,13.069585
12.312471,20.771128,8.2107525,19.18965
7.0866313,11.945409,4.724823,11.031446
-12.287247,-20.72828,-8.193905,-19.14993
7.09287,11.954924,4.729463,11.040988
11.236454,18.95027,7.4927034,17.504822
7.851048,13.237759,5.2349463,12.226449
7.574795,12.769476,5.0503254,11.792619
7.4536324,12.563338,4.9697623,11.601815
7.922654,13.354265,5.2813153,12.332397
4.4836044,7.5611987,2.9892101,6.981331
8.367701,14.108918,5.5794926,13.030226
-12.314072,-20.77386,-8.211823,-19.192188
7.6907067,12.96702,5.1278768,11.975568
-12.314121,-20.773943,-8.211856,-19.192268
8.328682,14.040972,5.5532928,12.967236
8.2583275,13.92199,5.5062404,12.857805
8.314089,14.014888,5.5431104,12.943401
8.361495,14.096256,5.575333,13.01862
-3.8452463,-6.4799523,-2.5641923,-5.984783
7.1004643,11.972394,4.7345214,11.056259
-12.311754,-20.76991,-8.210276,-19.188522
7.7322564,13.032854,5.1555448,12.035743
-12.313425,-20.772757,-8.2113905,-19.191162
6.8151417,11.489484,4.5437264,10.609058
-12.249244,-20.663885,-8.168527,-19.09025
8.556697,14.423209,5.704993,13.320215
8.06083,13.593981,5.375601,12.5543995
-1.8321389,-3.0863218,-1.222633,-2.8515773
7.88316,13.286149,5.256115,12.270624
-12.314306,-20.77426,-8.211979,-19.192558
7.4683843,12.588105,4.9786606,11.624241
-12.313962,-20.773674,-8.21175,-19.192015
7.8962927,13.311471,5.2645197,12.293069
-12.2921,-20.736536,-8.197145,-19.15758
-3.8733873,-6.5253196,-2.5824888,-6.026701
5.674323,9.566063,3.7830346,8.834898
-0.41264552,-0.7014124,-0.275049,-0.6465137
-12.31428,-20.77421,-8.211962,-19.192518
-4.8528194,-8.178771,-3.2344155,-7.551779
-12.314318,-20.774282,-8.211987,-19.192581
-6.4797883,-10.920888,-4.3201823,-10.084895
-12.314262,-20.774189,-8.21195,-19.19249
-4.32828,-7.287249,-2.8848264,-6.7297354
-12.301153,-20.751886,-8.203189,-19.17181
-1.3385507,-2.2546444,-0.89137423,-2.080415
-10.336527,-17.427938,-6.8921986,-16.096972
-12.31431,-20.774265,-8.211983,-19.192564
-12.314318,-20.774282,-8.211987,-19.192581
-12.314318,-20.774282,-8.211987,-19.192581
-12.314318,-20.774282,-8.211987,-19.192581
-12.313128,-20.772255,-8.211192,-19.190697
-12.310334,-20.767502,-8.209326,-19.186283
-12.314311,-20.77427,-8.211984,-19.192568
7.9391212,13.380671,5.2931204,12.358228
8.595267,14.489941,5.7309327,13.382761
8.210207,13.839199,5.473967,12.780775
8.098301,13.651479,5.399803,12.60863
-3.3681073,-5.6815042,-2.2470686,-5.2467747
7.9299893,13.368684,5.286949,12.345813
8.362369,14.095725,5.574973,13.018186
8.359866,14.094743,5.573865,13.016977
8.034484,13.543382,5.3566914,12.506828
