"loss_pre : 938.6336669921875, loss_aft : 249.0892333984375, dif : -689.54443359375"
2.6250832,10.648372,1.8257363,4.1593246
2.672016,10.85398,1.8630921,4.2440486
2.61057,10.609267,1.8171273,4.144411
3.228943,13.100424,2.246678,5.120248
2.3472028,9.533471,1.636531,3.729166
2.6117136,10.625467,1.819632,4.153527
2.123666,8.614798,1.4760352,3.364861
2.5635571,10.439005,1.7877995,4.077322
2.416318,9.808316,1.6821992,3.8321683
2.7827632,11.301521,1.9401556,4.4187036
2.555979,10.367124,1.779785,4.0521393
-10.586249,-42.937527,-7.385603,-16.767857
2.82689,11.479696,1.9670995,4.486469
2.1452672,8.723996,1.4942605,3.4076273
2.891536,11.760365,2.014267,4.595762
2.5670369,10.443618,1.7866851,4.0812497
2.8136058,11.425854,1.9598004,4.4656134
2.0472274,8.35074,1.4292135,3.2658992
2.425453,9.90221,1.6937076,3.8710463
-2.4817872,-10.081887,-1.7260407,-3.9366066
-12.5149765,-50.7196,-8.739932,-19.798542
-10.972725,-44.50229,-7.656788,-17.377993
2.7480543,11.178006,1.9156796,4.373829
2.0971942,8.515909,1.4598159,3.3272154
2.4764326,10.101261,1.7281648,3.9466689
2.4055,9.799036,1.6772759,3.8277168
2.122233,8.60569,1.4774898,3.3646843
2.9389133,11.962032,2.0486615,4.6721873
13.930903,56.42251,9.742839,22.014479
1.9072946,7.760327,1.3294098,3.0331964
-12.349766,-50.055386,-8.624299,-19.540365
2.1711943,8.817815,1.5140611,3.4498594
9.488456,38.503872,6.618098,15.040252
2.4131126,9.828,1.6834301,3.846274
2.2753716,9.252941,1.5853465,3.6170127
2.3182998,9.405833,1.6150478,3.676174
2.4132903,9.790499,1.6779752,3.8272345
-0.1359296,-0.5211306,-0.09348275,-0.20502086
2.74395,11.174686,1.9154501,4.3687773
-13.648838,-55.290394,-9.542474,-21.575047
2.1813087,8.885807,1.5209718,3.4743998
-13.722478,-55.585594,-9.594609,-21.689697
2.6210022,10.649639,1.8266549,4.1625385
2.5794241,10.4860325,1.7982106,4.0992384
2.4623075,9.998564,1.7147546,3.9090154
2.488896,10.113023,1.7345095,3.9544623
-0.13682657,-0.5526256,-0.096482225,-0.21916984
2.124032,8.652767,1.4814236,3.3804865
-13.50246,-54.695866,-9.437795,-21.344017
2.1698937,8.8085,1.5111306,3.4429314
-13.803866,-55.91316,-9.652438,-21.816813
1.8238252,7.4211164,1.2696413,2.8987744
-12.456867,-50.490547,-8.69939,-19.708996
2.519979,10.221972,1.7535429,3.9948719
2.8258162,11.527287,1.9765269,4.5052767
0.38823152,1.5771435,0.26842287,0.61457306
2.0404782,8.278122,1.4214892,3.2375364
-13.779967,-55.81406,-9.635434,-21.778494
1.9232428,7.806738,1.3366791,3.0504806
-13.251075,-53.679874,-9.25928,-20.949127
2.3508415,9.554669,1.6370146,3.735175
-13.253656,-53.69929,-9.262184,-20.95698
-12.654592,-51.282475,-8.8389,-20.017637
-0.3253174,-1.2981082,-0.22313918,-0.5040069
-0.7218881,-2.9504774,-0.5037112,-1.1511234
-13.969111,-56.57942,-9.770649,-22.07532
0.73355603,2.9891539,0.5133965,1.1702265
-14.105345,-57.128746,-9.868359,-22.288486
-0.031293925,-0.1236112,-0.022489466,-0.048240047
-13.879776,-56.21887,-9.7066145,-21.9354
3.3838964,13.7942915,2.3604465,5.3894787
-12.868204,-52.140167,-8.989226,-20.3514
-11.805845,-47.85596,-8.2400055,-18.68354
-11.475998,-46.519882,-8.008363,-18.163408
-13.85198,-56.10736,-9.686953,-21.892155
-14.11065,-57.15013,-9.872117,-22.296673
-14.097536,-57.09702,-9.862603,-22.276066
-14.106777,-57.134457,-9.869281,-22.290573
-13.685993,-55.438763,-9.568781,-21.632515
-13.303239,-53.894474,-9.296697,-21.032497
-13.860374,-56.14175,-9.693014,-21.90545
2.2466068,9.118186,1.5643262,3.5667918
2.609277,10.595013,1.817776,4.143047
2.282377,9.26435,1.5875622,3.6205294
2.3802128,9.678707,1.6601394,3.786967
-0.0828089,-0.36123815,-0.061471153,-0.14139812
2.334178,9.487095,1.6249362,3.7078009
2.533493,10.279035,1.7624384,4.019512
2.4911752,10.141628,1.7379682,3.9645646
2.544811,10.33169,1.771806,4.037229
