"loss_pre : 1217.7547607421875, loss_aft : 289.66375732421875, dif : -928.0910034179688"
4.322927,20.714012,3.8424993,4.6301336
4.0541344,19.417212,3.615361,4.3738112
4.362256,20.920677,3.882572,4.701785
4.717411,22.588308,4.1976895,5.0617
3.8519397,18.48775,3.4207213,4.134253
4.147397,19.888449,3.6980767,4.476355
3.3933616,16.264357,3.014514,3.6326494
4.150495,19.928202,3.6971557,4.479205
3.7272885,17.85485,3.3111117,3.9595382
4.313191,20.66964,3.8392859,4.629889
-15.164371,-72.90984,-13.380227,-16.283844
-15.048702,-72.34829,-13.28091,-16.158966
4.1562953,19.91367,3.7023282,4.47612
3.1090658,14.873871,2.774171,3.3288984
4.396901,21.085102,3.9168882,4.733295
4.5457506,21.813477,4.039531,4.87749
3.845035,18.422577,3.4202204,4.102702
2.9724224,14.275723,2.6494825,3.1959505
3.516393,16.8809,3.1454792,3.820748
-15.037746,-72.30169,-13.272293,-16.1521
-13.230099,-63.674843,-11.725513,-14.330172
-13.244927,-63.63632,-11.7233715,-14.237455
4.025784,19.294218,3.5878255,4.3265886
3.4793527,16.673086,3.093934,3.7263246
3.5016732,16.815302,3.1297877,3.8042083
3.507655,16.828007,3.134546,3.8022375
3.547349,16.966448,3.1567593,3.7940512
3.7723901,18.084496,3.36599,4.0620947
15.397024,74.03697,13.579237,16.534222
3.5353076,17.000412,3.1399462,3.8225846
-14.936356,-71.807526,-13.184943,-16.041512
2.9372387,14.052566,2.62029,3.157883
-4.998333,-23.977972,-4.3009768,-4.9238415
3.3795843,16.20741,3.0135083,3.6433835
3.3168738,15.888675,2.9607067,3.5813448
3.2510753,15.557616,2.8991976,3.4937043
3.6631403,17.546997,3.255293,3.9166837
0.5167278,2.4959521,0.47204632,0.59991014
3.710874,17.785288,3.3214474,4.050567
-15.300544,-73.57265,-13.497305,-16.432602
3.4791453,16.698454,3.1005635,3.756202
-4.360163,-21.105143,-4.0200863,-5.2641706
3.7979763,18.185354,3.3868213,4.0805254
3.8307548,18.36159,3.4144487,4.130735
4.013345,19.23033,3.57299,4.3205676
4.01812,19.275612,3.5719392,4.31236
0.07504127,0.4072856,0.058943704,0.0927077
3.2473648,15.600921,2.8930082,3.5061553
-14.46705,-69.586205,-12.788201,-15.578704
3.6088145,17.286556,3.2149096,3.8843873
-15.121411,-72.72512,-13.346469,-16.254555
2.9323764,14.053412,2.619787,3.185137
-15.265873,-73.39666,-13.466728,-16.389357
4.1529093,19.888428,3.6975532,4.46428
0.5181245,2.521367,0.4031927,0.43523538
-0.1384084,-0.6686511,-0.11896925,-0.1213455
3.7647223,18.040274,3.3499136,4.058063
-15.07317,-72.47557,-13.303294,-16.195072
3.5243545,16.893263,3.1321514,3.782729
-15.395754,-74.03011,-13.578092,-16.532316
3.6601324,17.551598,3.2549942,3.931502
-9.553151,-46.08302,-8.559762,-10.586527
-14.665889,-70.50964,-12.953558,-15.760945
-1.1491781,-5.5046167,-1.0213817,-1.2417593
0.25469592,1.2208282,0.22855833,0.28706563
-15.3619585,-73.87055,-13.5497675,-16.498768
0.46082467,2.219943,0.4164969,0.528781
-15.346447,-73.799416,-13.536987,-16.484701
0.51071566,2.4679394,0.45153305,0.5414474
-11.941624,-57.59056,-10.628484,-13.060279
0.4523893,2.1747203,0.3792867,0.42435127
-15.368182,-73.89958,-13.555005,-16.505102
-15.210505,-73.10232,-13.417176,-16.308298
-14.890462,-71.54471,-13.139552,-15.953451
-15.384325,-73.97663,-13.568563,-16.521364
-15.410971,-74.105484,-13.591174,-16.549854
-15.413116,-74.11572,-13.592977,-16.552036
-15.412443,-74.1125,-13.592409,-16.551346
-15.3748665,-73.92908,-13.560308,-16.509964
-15.412409,-74.11257,-13.592424,-16.551565
-15.419139,-74.14535,-13.598131,-16.558823
3.773363,18.089485,3.3526185,4.039793
4.156187,19.918154,3.6987062,4.469898
3.891531,18.642038,3.4613473,4.171077
3.7016335,17.741606,3.2965128,3.9803004
-0.116686836,-0.5771491,-0.11083627,-0.14638172
3.6928682,17.714077,3.2830503,3.9582748
4.1287713,19.799726,3.667854,4.439476
3.8426294,18.420841,3.4315214,4.1616473
3.787508,18.155624,3.3702197,4.072028
