idx_epi : 0
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 1)",73,82,-100,True,ID_OBSTACLE

idx_epi : 986
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(7, 2)",64,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(7, 3)",65,66,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(8, 1)",64,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(8, 2)",73,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(8, 3)",74,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 2)",74,83,-100,True,ID_OBSTACLE

idx_epi : 987
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 4)",77,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 3)",75,84,-100,True,ID_OBSTACLE

idx_epi : 988
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,U,"(9, 4)","(7, 3)",75,66,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(7, 3)",65,66,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(8, 1)",64,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 0)",73,72,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, -1)",72,71,-100,True,ID_OUT_GRID

idx_epi : 989
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 0)",73,72,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, -1)",72,71,-100,True,ID_OUT_GRID

idx_epi : 990
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 4)",77,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 0)",73,72,-0.01,False,ID_GENERAL_MOVE
220528_190120,U,"(9, 4)","(7, 0)",72,63,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, -1)",63,62,-100,True,ID_OUT_GRID

idx_epi : 991
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 992
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 993
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,U,"(9, 4)","(7, 3)",75,66,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 2)",66,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,U,"(9, 4)","(6, 2)",65,56,-100,True,ID_OBSTACLE

idx_epi : 994
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(8, 3)",74,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 0)",73,72,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, -1)",72,71,-100,True,ID_OUT_GRID

idx_epi : 995
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(8, 1)",64,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 1)",73,82,-100,True,ID_OBSTACLE

idx_epi : 996
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 4)",77,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 1)",73,82,-100,True,ID_OBSTACLE

idx_epi : 997
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(9, 3)",75,84,-100,True,ID_OBSTACLE

idx_epi : 998
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,U,"(9, 4)","(7, 2)",74,65,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(7, 1)",65,64,-0.01,False,ID_GENERAL_MOVE
220528_190120,D,"(9, 4)","(8, 1)",64,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,R,"(9, 4)","(8, 2)",73,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 0)",73,72,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, -1)",72,71,-100,True,ID_OUT_GRID

idx_epi : 999
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 0)",73,72,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, -1)",72,71,-100,True,ID_OUT_GRID

idx_epi : 1000
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190120,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 2)",75,74,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 1)",74,73,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, 0)",73,72,-0.01,False,ID_GENERAL_MOVE
220528_190120,L,"(9, 4)","(8, -1)",72,71,-100,True,ID_OUT_GRID

idx_epi : 1001
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 6)",78,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(7, 5)",69,68,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 6)",68,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(6, 7)",70,61,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(6, 8)",61,62,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(6, 9)",62,63,-100,True,ID_OUT_GRID

idx_epi : 1002
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 3)",75,84,-100,True,ID_OBSTACLE

idx_epi : 1003
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1004
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 5)",67,68,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 6)",68,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(7, 6)",70,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(8, 7)",70,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1005
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(8, 4)",77,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1006
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1007
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 5)",67,68,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 6)",68,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(6, 7)",70,61,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(6, 8)",61,62,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(6, 9)",62,63,-100,True,ID_OUT_GRID

idx_epi : 1008
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 5)",67,68,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 6)",68,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(7, 5)",69,68,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 6)",68,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(7, 5)",69,68,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 6)",68,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(8, 7)",70,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1009
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 7)",79,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(8, 7)",70,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1010
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 5)",77,86,-100,True,ID_OBSTACLE

idx_epi : 1011
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 5)",77,86,-100,True,ID_OBSTACLE

idx_epi : 1012
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 6)",78,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(8, 7)",70,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1013
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(8, 7)",80,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1014
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1015
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 6)",78,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(8, 7)",70,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1016
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 5)",77,86,-100,True,ID_OBSTACLE

idx_epi : 1017
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 6)",78,69,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(8, 7)",70,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 9)",80,81,-100,True,ID_OUT_GRID

idx_epi : 1018
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 5)",77,86,-100,True,ID_OBSTACLE

idx_epi : 1019
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(8, 6)",79,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 8)",80,71,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 9)",71,72,-100,True,ID_OUT_GRID

idx_epi : 1020
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(8, 4)",77,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,L,"(9, 4)","(8, 6)",79,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 7)",79,88,-100,True,ID_OBSTACLE

idx_epi : 1021
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 1022
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,U,"(9, 4)","(7, 7)",79,70,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 8)",70,71,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(7, 9)",71,72,-100,True,ID_OUT_GRID

idx_epi : 1023
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 8)",79,80,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 8)",80,89,-100,True,ID_OBSTACLE

idx_epi : 1024
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_190202,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_190202,R,"(9, 4)","(8, 7)",78,79,-0.01,False,ID_GENERAL_MOVE
220528_190202,D,"(9, 4)","(9, 7)",79,88,-100,True,ID_OBSTACLE

idx_epi : 1025
