"loss_pre : 190.7906494140625, loss_aft : 105.63011169433594, dif : -85.16053771972656"
21.53319,23.74542,17.672981,21.612715
22.974922,24.713491,16.924074,16.928257
21.113136,21.46937,15.908512,16.826775
18.477308,19.368393,15.277779,22.231085
18.913279,19.063482,14.469808,19.399084
22.40922,20.981947,16.323837,18.599842
23.02461,24.049683,18.413862,21.067745
16.415703,18.877745,14.006485,16.446442
17.495583,18.539312,12.646537,17.588802
56.946228,5.848357,11.563524,-45.555172
-43.370186,-46.328693,-37.67246,-36.60966
-0.09210926,-15.253129,-8.626544,-59.837227
40.223793,68.92919,25.230429,0.2865566
14.658147,18.948837,13.875643,26.39626
21.710793,21.993097,15.774157,19.18725
21.180614,20.383423,15.503879,21.53311
20.774502,21.06561,15.253518,13.460458
29.15197,28.212526,19.998545,16.703947
19.108845,19.403088,14.757202,20.620884
-73.805244,-14.99263,-16.34033,27.670494
-48.60153,-50.588238,-40.80937,-25.414656
4.2584224,-10.2225275,-6.83311,-62.84472
23.877954,19.44707,13.65178,12.309087
27.517622,25.749273,15.493637,13.513955
22.77579,24.254189,16.649025,19.5977
23.945704,22.625254,15.252847,17.515842
21.538885,23.061224,17.689068,25.126884
18.106396,19.10676,14.307714,16.58282
87.88779,16.555393,18.392157,-19.450788
28.56613,27.671253,18.850674,15.386047
-49.112667,-51.21955,-41.737473,-30.78843
23.834137,23.905617,17.33078,20.163252
20.554338,1.5914934,-0.10664141,-61.985004
21.345951,21.79409,15.9037,19.740871
22.041182,22.284332,14.261745,12.935798
21.737398,23.633032,16.78884,18.226776
22.728842,21.339611,13.973999,17.50027
-28.688421,-2.3776677,-5.4530697,64.297
27.931599,27.253706,18.662718,17.477606
-28.735065,-36.124893,-28.426556,-41.735733
25.910355,26.169844,17.807629,16.63953
-7.333385,-20.181942,-13.41198,-56.917126
14.403929,17.907637,12.0846615,20.281227
19.973593,19.825043,13.945526,16.815184
15.7871,17.568611,13.288152,15.779848
22.001677,20.557594,13.699104,15.628889
-71.7439,-17.560162,-16.502317,27.298552
18.870073,20.61012,14.756288,19.145502
-72.34712,-44.726933,-20.244465,12.045115
22.783356,21.95185,16.653545,18.75648
-48.117817,-50.328938,-41.042095,-31.792902
21.543829,21.976406,15.527579,13.504383
-46.06925,-48.587288,-39.593357,-33.925117
21.326601,20.735228,14.458697,18.69689
-88.97118,-16.93375,-17.767693,22.778624
-77.90465,-23.947227,-18.533907,19.636633
14.148247,16.208351,13.120236,23.85394
-89.70293,-14.7714,-18.303562,19.740648
20.656847,21.346096,14.981015,19.5877
-49.158722,-51.26235,-41.75997,-30.651148
15.378663,15.998932,13.264841,17.350744
-75.63706,-8.953302,-15.325974,30.56634
-23.476187,-32.39265,-23.577816,-48.039906
-49.246304,-51.48205,-41.773727,-30.538439
-39.07955,-58.776184,-16.755836,12.37621
24.802187,-0.28781152,4.3411474,-66.95889
15.226137,5.917568,3.8125906,7.758797
18.815895,1.0902698,-0.77168,-62.73237
12.696806,-0.13210225,-4.7515316,-28.136265
25.89863,0.46579766,4.6699066,-66.27983
-78.44366,-13.781645,-16.44917,26.07396
-48.59655,-50.715122,-41.359165,-30.989353
-33.87262,-73.70111,-19.629297,9.768957
-35.260597,-72.8733,-19.589628,9.828081
-35.075012,-72.52125,-19.50267,10.083326
-40.16471,-66.7495,-19.199057,11.101428
-34.84006,-72.82916,-19.523394,10.019928
-39.53513,-76.50855,-20.487879,6.952989
-35.78138,-72.52226,-19.585533,9.833431
-45.156902,-65.0055,-29.84282,-7.8652225
-49.099327,-51.23535,-41.70224,-30.638819
22.137743,21.5694,15.484568,12.647208
21.338467,19.80399,13.619093,13.876405
23.16063,21.87935,15.039075,15.09382
17.376713,18.202873,13.854841,19.90634
-47.688595,-66.53382,-25.376333,-1.893777
22.72044,22.14902,14.501322,17.70438
28.972752,29.4114,19.619719,17.704285
24.806314,25.562233,16.41406,15.00705
26.90185,24.782547,16.223484,12.4805155
