"idx_epoch : 0, loss_pre : 8.919761657714844, loss_aft : 8.945419311523438, dif : 0.02565765380859375"
76,0,0,75,False
85,1,-10,94,True
77,2,0,78,False
67,2,0,68,False
85,3,0,76,False
85,1,-10,94,True
74,1,-10,83,True
67,2,0,68,False
76,2,0,77,False
78,0,0,77,False
85,3,0,76,False
85,1,-10,94,True
66,2,0,67,False
76,2,0,77,False
67,0,0,66,False
85,3,0,76,False
76,1,-10,85,True
67,3,-10,58,True
85,1,-10,94,True
68,0,0,67,False
77,3,0,68,False
67,1,0,76,False
85,1,-10,94,True
75,3,0,66,False
85,0,-10,84,True
76,3,0,67,False
75,3,0,66,False
76,3,0,67,False
77,2,0,78,False
74,0,0,73,False
77,0,0,76,False
85,2,-10,86,True
66,1,0,75,False
85,0,-10,84,True
73,1,-10,82,True
68,1,0,77,False
66,3,0,57,False
65,0,0,64,False
77,3,0,68,False
85,2,-10,86,True
65,3,-10,56,True
85,3,0,76,False
85,1,-10,94,True
59,3,0,50,False
76,1,-10,85,True
75,1,-10,84,True
76,3,0,67,False
85,1,-10,94,True
68,1,0,77,False
85,2,-10,86,True
85,2,-10,86,True
85,0,-10,84,True
76,2,0,77,False
85,1,-10,94,True
85,2,-10,86,True
85,1,-10,94,True
85,1,-10,94,True
85,0,-10,84,True
85,0,-10,84,True
71,0,0,70,False
50,2,-10,51,True
76,2,0,77,False
85,3,0,76,False
57,1,0,66,False
66,0,0,65,False
85,3,0,76,False
85,1,-10,94,True
85,3,0,76,False
85,3,0,76,False
66,2,0,67,False
77,0,0,76,False
77,1,-10,86,True
85,0,-10,84,True
76,3,0,67,False
76,0,0,75,False
85,3,0,76,False
77,2,0,78,False
85,2,-10,86,True
77,3,0,68,False
75,3,0,66,False
77,0,0,76,False
76,0,0,75,False
85,3,0,76,False
67,0,0,66,False
80,3,0,71,False
85,3,0,76,False
76,3,0,67,False
76,2,0,77,False
67,2,0,68,False
75,3,0,66,False
76,1,-10,85,True

"idx_epoch : 1, loss_pre : 9.173441886901855, loss_aft : 9.011818885803223, dif : -0.1616230010986328"
85,2,-10,86,True
65,0,0,64,False
76,0,0,75,False
85,3,0,76,False
69,1,0,78,False
76,0,0,75,False
76,1,-10,85,True
66,0,0,65,False
85,0,-10,84,True
76,2,0,77,False
80,3,0,71,False
77,2,0,78,False
76,0,0,75,False
85,0,-10,84,True
85,0,-10,84,True
78,1,-10,87,True
67,3,-10,58,True
85,2,-10,86,True
75,3,0,66,False
85,3,0,76,False
85,2,-10,86,True
75,1,-10,84,True
85,1,-10,94,True
85,3,0,76,False
74,0,0,73,False
57,1,0,66,False
74,3,0,65,False
85,1,-10,94,True
76,3,0,67,False
85,3,0,76,False
85,0,-10,84,True
76,1,-10,85,True
85,3,0,76,False
73,1,-10,82,True
76,0,0,75,False
85,3,0,76,False
67,1,0,76,False
76,2,0,77,False
85,1,-10,94,True
85,0,-10,84,True
71,0,0,70,False
79,2,0,80,False
77,0,0,76,False
75,1,-10,84,True
59,3,0,50,False
71,0,0,70,False
64,3,0,55,False
85,3,0,76,False
85,3,0,76,False
85,1,-10,94,True
85,0,-10,84,True
66,2,0,67,False
76,0,0,75,False
76,3,0,67,False
66,0,0,65,False
85,0,-10,84,True
76,3,0,67,False
85,3,0,76,False
85,1,-10,94,True
76,3,0,67,False
85,3,0,76,False
85,2,-10,86,True
67,2,0,68,False
85,1,-10,94,True
76,1,-10,85,True
67,3,-10,58,True
67,1,0,76,False
85,2,-10,86,True
77,3,0,68,False
67,0,0,66,False
85,1,-10,94,True
