"idx_epoch : 0, loss_pre : 2.392380714416504, loss_aft : 2.063880681991577, dif : -0.32850003242492676"
77,3,0,68,False
75,0,0,74,False
77,2,0,78,False
67,2,0,68,False
68,1,0,77,False
63,3,0,54,False
77,0,0,76,False
79,2,0,80,False
77,3,0,68,False
63,3,0,54,False
77,3,0,68,False
68,1,0,77,False
73,3,0,64,False
37,2,-10,38,True
67,1,0,76,False
66,1,0,75,False
85,1,-10,94,True
85,3,0,76,False
85,1,-10,94,True
85,0,-10,84,True
76,0,0,75,False
75,0,0,74,False
78,0,0,77,False
63,2,0,64,False
75,3,0,66,False
85,3,0,76,False
79,1,-10,88,True
76,2,0,77,False
85,0,-10,84,True
59,1,0,68,False
77,3,0,68,False
68,0,0,67,False
75,3,0,66,False
55,0,0,54,False
67,2,0,68,False
85,0,-10,84,True
77,3,0,68,False
67,2,0,68,False
67,2,0,68,False
74,3,0,65,False
85,0,-10,84,True
66,1,0,75,False
48,3,0,39,False
74,0,0,73,False
72,1,-10,81,True
85,3,0,76,False
77,3,0,68,False
85,1,-10,94,True
79,1,-10,88,True
63,0,-10,62,True
55,0,0,54,False
85,0,-10,84,True
77,3,0,68,False
76,0,0,75,False
68,1,0,77,False
75,2,0,76,False
72,3,0,63,False
48,3,0,39,False
67,2,0,68,False
85,0,-10,84,True
67,2,0,68,False
67,2,0,68,False
85,3,0,76,False
79,3,0,70,False
71,1,0,80,False
69,2,0,70,False
64,3,0,55,False
72,3,0,63,False
85,3,0,76,False
67,2,0,68,False
77,3,0,68,False
68,1,0,77,False
59,1,0,68,False
85,3,0,76,False
77,0,0,76,False
77,0,0,76,False
63,2,0,64,False
77,0,0,76,False
68,1,0,77,False
75,3,0,66,False
80,1,-10,89,True
75,1,-10,84,True
76,0,0,75,False
68,0,0,67,False
39,0,-10,38,True
85,0,-10,84,True
79,3,0,70,False
48,1,0,57,False
57,3,0,48,False
63,3,0,54,False
54,0,-10,53,True

"idx_epoch : 1, loss_pre : 1.516942024230957, loss_aft : 1.3912997245788574, dif : -0.1256422996520996"
68,1,0,77,False
85,0,-10,84,True
71,1,0,80,False
78,2,0,79,False
59,1,0,68,False
55,0,0,54,False
68,1,0,77,False
76,2,0,77,False
76,0,0,75,False
55,0,0,54,False
54,3,-10,45,True
59,1,0,68,False
66,2,0,67,False
77,3,0,68,False
63,3,0,54,False
77,3,0,68,False
76,2,0,77,False
70,1,0,79,False
71,1,0,80,False
64,3,0,55,False
54,1,0,63,False
67,2,0,68,False
67,2,0,68,False
65,0,0,64,False
79,3,0,70,False
68,1,0,77,False
76,0,0,75,False
75,0,0,74,False
68,1,0,77,False
69,2,0,70,False
79,2,0,80,False
85,3,0,76,False
37,2,-10,38,True
68,1,0,77,False
67,2,0,68,False
77,3,0,68,False
79,3,0,70,False
67,3,-10,58,True
66,3,0,57,False
70,1,0,79,False
85,3,0,76,False
85,3,0,76,False
55,0,0,54,False
85,3,0,76,False
48,1,0,57,False
67,2,0,68,False
85,0,-10,84,True
67,2,0,68,False
54,1,0,63,False
85,3,0,76,False
69,3,-10,60,True
68,1,0,77,False
55,2,-10,56,True
65,2,0,66,False
67,2,0,68,False
77,3,0,68,False
76,3,0,67,False
72,3,0,63,False
68,3,0,59,False
67,2,0,68,False
76,0,0,75,False
76,0,0,75,False
76,3,0,67,False
65,3,-10,56,True
80,2,-10,81,True
74,3,0,65,False
68,0,0,67,False
85,3,0,76,False
77,3,0,68,False
76,2,0,77,False
75,2,0,76,False
77,0,0,76,False
76,3,0,67,False
77,3,0,68,False
65,0,0,64,False
85,3,0,76,False
66,3,0,57,False
77,0,0,76,False
77,3,0,68,False
85,3,0,76,False
68,3,0,59,False
67,2,0,68,False
68,1,0,77,False
68,0,0,67,False
55,2,-10,56,True
76,2,0,77,False
75,0,0,74,False
68,0,0,67,False
64,3,0,55,False
85,1,-10,94,True
68,0,0,67,False

"idx_epoch : 2, loss_pre : 1.027130365371704, loss_aft : 1.1051557064056396, dif : 0.07802534103393555"
67,0,0,66,False
85,3,0,76,False
85,1,-10,94,True
68,0,0,67,False
68,1,0,77,False
76,3,0,67,False
65,2,0,66,False
68,3,0,59,False
68,0,0,67,False
77,0,0,76,False
77,3,0,68,False
77,3,0,68,False
73,3,0,64,False
64,2,0,65,False
75,2,0,76,False
57,3,0,48,False
76,3,0,67,False
85,3,0,76,False
68,1,0,77,False
73,0,0,72,False
85,3,0,76,False
66,1,0,75,False
68,1,0,77,False
63,1,0,72,False
76,3,0,67,False
59,1,0,68,False
85,3,0,76,False
72,1,-10,81,True
77,0,0,76,False
67,2,0,68,False
85,3,0,76,False
59,0,-10,58,True
76,0,0,75,False
77,3,0,68,False
80,3,0,71,False
68,3,0,59,False
67,2,0,68,False
85,3,0,76,False
77,0,0,76,False
69,0,0,68,False
75,3,0,66,False
75,0,0,74,False
67,2,0,68,False
79,3,0,70,False
66,3,0,57,False
85,2,-10,86,True
76,0,0,75,False
68,1,0,77,False
71,1,0,80,False
74,3,0,65,False
68,1,0,77,False
76,2,0,77,False
76,0,0,75,False
76,1,-10,85,True
55,0,0,54,False
76,0,0,75,False
77,3,0,68,False
67,2,0,68,False
75,0,0,74,False
85,3,0,76,False
66,3,0,57,False
68,1,0,77,False
