"idx_epoch : 0, loss_pre : 0.7486475110054016, loss_aft : 0.6093713641166687, dif : -0.1392761468887329"
72,2,0,73,False
79,2,0,80,False
74,2,0,75,False
71,1,0,80,False
75,0,0,74,False
75,0,0,74,False
74,2,0,75,False
75,0,0,74,False
75,0,0,74,False
73,0,0,72,False
85,3,0,76,False
75,0,0,74,False
80,0,0,79,False
67,2,0,68,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
75,0,0,74,False
70,2,0,71,False
75,0,0,74,False
73,0,0,72,False
79,2,0,80,False
80,0,0,79,False
80,0,0,79,False
79,2,0,80,False
80,0,0,79,False
74,2,0,75,False
79,3,0,70,False
75,0,0,74,False
70,3,0,61,False
80,0,0,79,False
75,0,0,74,False
65,2,0,66,False
80,0,0,79,False
80,0,0,79,False
74,2,0,75,False
75,0,0,74,False
79,2,0,80,False
75,0,0,74,False
75,0,0,74,False
74,2,0,75,False
85,3,0,76,False
85,3,0,76,False
75,0,0,74,False
75,0,0,74,False
70,1,0,79,False
73,0,0,72,False
75,0,0,74,False
74,2,0,75,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
75,0,0,74,False
79,2,0,80,False
80,0,0,79,False
74,2,0,75,False
74,2,0,75,False
75,0,0,74,False
75,0,0,74,False
75,0,0,74,False
75,0,0,74,False
74,2,0,75,False
69,2,0,70,False
75,0,0,74,False
70,2,0,71,False
75,0,0,74,False
74,2,0,75,False
79,2,0,80,False
74,2,0,75,False
75,0,0,74,False
80,0,0,79,False
74,2,0,75,False
79,2,0,80,False
73,0,0,72,False
76,0,0,75,False
74,2,0,75,False
80,0,0,79,False
75,0,0,74,False
72,2,0,73,False
75,0,0,74,False
75,0,0,74,False
72,2,0,73,False
74,2,0,75,False
75,0,0,74,False
75,0,0,74,False
75,1,-10,84,True
74,3,0,65,False
74,2,0,75,False
79,2,0,80,False
75,0,0,74,False
68,2,0,69,False

"idx_epoch : 1, loss_pre : 0.3721495568752289, loss_aft : 0.44287359714508057, dif : 0.07072404026985168"
79,2,0,80,False
74,2,0,75,False
72,2,0,73,False
80,0,0,79,False
80,0,0,79,False
80,0,0,79,False
74,2,0,75,False
75,0,0,74,False
74,2,0,75,False
79,2,0,80,False
76,0,0,75,False
75,0,0,74,False
74,2,0,75,False
85,3,0,76,False
79,2,0,80,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
69,2,0,70,False
74,2,0,75,False
73,0,0,72,False
75,0,0,74,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
74,2,0,75,False
73,0,0,72,False
75,0,0,74,False
75,1,-10,84,True
79,2,0,80,False
72,2,0,73,False
80,0,0,79,False
75,0,0,74,False
73,0,0,72,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
75,0,0,74,False
80,2,-10,81,True
72,2,0,73,False
75,0,0,74,False
74,2,0,75,False
62,1,0,71,False
75,0,0,74,False
72,2,0,73,False
74,2,0,75,False
80,0,0,79,False
75,0,0,74,False
85,3,0,76,False
79,2,0,80,False
85,3,0,76,False
74,2,0,75,False
74,2,0,75,False
74,0,0,73,False
69,2,0,70,False
74,2,0,75,False
69,2,0,70,False
79,2,0,80,False
75,0,0,74,False
80,0,0,79,False
79,2,0,80,False
72,2,0,73,False
80,0,0,79,False
66,2,0,67,False
80,0,0,79,False
75,0,0,74,False
79,2,0,80,False
80,2,-10,81,True
74,2,0,75,False
85,3,0,76,False
73,0,0,72,False
75,0,0,74,False
79,2,0,80,False
75,0,0,74,False
72,2,0,73,False
74,2,0,75,False
75,0,0,74,False
80,0,0,79,False
75,0,0,74,False
80,0,0,79,False
74,2,0,75,False
75,0,0,74,False
74,2,0,75,False
75,0,0,74,False
80,0,0,79,False
72,2,0,73,False
85,3,0,76,False
72,2,0,73,False
80,0,0,79,False
74,3,0,65,False
74,2,0,75,False

"idx_epoch : 2, loss_pre : 0.47085025906562805, loss_aft : 0.6820989847183228, dif : 0.2112487256526947"
75,0,0,74,False
72,2,0,73,False
66,1,0,75,False
74,2,0,75,False
79,2,0,80,False
70,3,0,61,False
75,0,0,74,False
73,0,0,72,False
70,2,0,71,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
74,2,0,75,False
67,2,0,68,False
85,3,0,76,False
75,0,0,74,False
73,2,0,74,False
76,0,0,75,False
74,1,-10,83,True
75,0,0,74,False
74,1,-10,83,True
73,0,0,72,False
71,1,0,80,False
80,0,0,79,False
73,0,0,72,False
74,2,0,75,False
79,2,0,80,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
75,1,-10,84,True
75,0,0,74,False
75,0,0,74,False
79,2,0,80,False
72,2,0,73,False
74,2,0,75,False
79,2,0,80,False
75,0,0,74,False
79,2,0,80,False
75,0,0,74,False
79,3,0,70,False
79,2,0,80,False
75,0,0,74,False
74,2,0,75,False
64,2,0,65,False
73,0,0,72,False
80,0,0,79,False
75,0,0,74,False
71,1,0,80,False
73,0,0,72,False
80,0,0,79,False
80,0,0,79,False
75,3,0,66,False
80,0,0,79,False
80,0,0,79,False
74,2,0,75,False
66,2,0,67,False
79,2,0,80,False
79,0,0,78,False
75,0,0,74,False
85,3,0,76,False
80,0,0,79,False
75,0,0,74,False
69,2,0,70,False
75,0,0,74,False
75,0,0,74,False
79,2,0,80,False
79,2,0,80,False
74,2,0,75,False
74,2,0,75,False
73,0,0,72,False
75,0,0,74,False
74,2,0,75,False
70,1,0,79,False
75,0,0,74,False
69,2,0,70,False
75,0,0,74,False
80,0,0,79,False
75,0,0,74,False
75,0,0,74,False
74,2,0,75,False
75,1,-10,84,True
73,0,0,72,False
74,2,0,75,False
75,0,0,74,False
75,0,0,74,False
74,2,0,75,False
75,0,0,74,False
74,2,0,75,False
74,2,0,75,False
72,0,-10,71,True

