"idx_epoch : 0, loss_pre : 2.4990713596343994, loss_aft : 2.234506607055664, dif : -0.26456475257873535"
75,0,0,74,False
67,1,0,76,False
78,2,0,79,False
77,0,0,76,False
69,0,0,68,False
67,2,0,68,False
66,2,0,67,False
76,3,0,67,False
85,3,0,76,False
64,2,0,65,False
74,2,0,75,False
74,2,0,75,False
67,3,-10,58,True
68,2,0,69,False
77,2,0,78,False
73,3,0,64,False
64,1,0,73,False
69,0,0,68,False
75,3,0,66,False
85,3,0,76,False
78,3,0,69,False
67,0,0,66,False
76,3,0,67,False
66,2,0,67,False
85,2,-10,86,True
76,2,0,77,False
69,0,0,68,False
76,3,0,67,False
85,2,-10,86,True
76,3,0,67,False
57,1,0,66,False
67,2,0,68,False
76,3,0,67,False
68,2,0,69,False
50,3,0,41,False
65,2,0,66,False
76,1,-10,85,True
72,2,0,73,False
67,1,0,76,False
85,3,0,76,False
73,0,0,72,False
32,3,0,23,False
73,3,0,64,False
80,0,0,79,False
76,3,0,67,False
67,1,0,76,False
85,3,0,76,False
73,1,-10,82,True
73,0,0,72,False
73,3,0,64,False
74,3,0,65,False
68,0,0,67,False
66,2,0,67,False
76,3,0,67,False
76,1,-10,85,True
67,2,0,68,False
68,2,0,69,False
64,1,0,73,False
67,0,0,66,False
54,2,0,55,False
76,3,0,67,False
69,0,0,68,False
67,0,0,66,False
77,1,-10,86,True
67,0,0,66,False
79,0,0,78,False
79,0,0,78,False
85,2,-10,86,True
77,2,0,78,False
85,3,0,76,False
66,0,0,65,False
67,2,0,68,False
75,3,0,66,False
68,2,0,69,False
85,1,-10,94,True
85,3,0,76,False
85,3,0,76,False
76,3,0,67,False
66,2,0,67,False
85,3,0,76,False
73,3,0,64,False
66,2,0,67,False
85,3,0,76,False
85,0,-10,84,True
75,2,0,76,False
68,0,0,67,False
68,0,0,67,False
69,0,0,68,False
68,3,0,59,False
59,3,0,50,False
63,3,0,54,False

"idx_epoch : 1, loss_pre : 0.35841190814971924, loss_aft : 0.4492475092411041, dif : 0.09083560109138489"
66,0,0,65,False
76,3,0,67,False
68,2,0,69,False
85,3,0,76,False
85,3,0,76,False
75,0,0,74,False
77,0,0,76,False
67,1,0,76,False
76,3,0,67,False
77,2,0,78,False
68,2,0,69,False
73,1,-10,82,True
67,1,0,76,False
32,1,0,41,False
67,1,0,76,False
78,2,0,79,False
74,2,0,75,False
66,3,0,57,False
76,3,0,67,False
69,0,0,68,False
76,3,0,67,False
80,0,0,79,False
76,3,0,67,False
85,3,0,76,False
85,3,0,76,False
65,2,0,66,False
68,2,0,69,False
76,3,0,67,False
76,1,-10,85,True
68,0,0,67,False
59,1,0,68,False
76,3,0,67,False
85,3,0,76,False
79,0,0,78,False
66,1,0,75,False
79,0,0,78,False
85,0,-10,84,True
69,0,0,68,False
57,2,-10,58,True
76,3,0,67,False
75,0,0,74,False
79,0,0,78,False
76,0,0,75,False
75,0,0,74,False
68,2,0,69,False
68,2,0,69,False
76,3,0,67,False
66,3,0,57,False
85,3,0,76,False
65,0,0,64,False
74,2,0,75,False
66,2,0,67,False
68,1,0,77,False
78,2,0,79,False
78,2,0,79,False
77,2,0,78,False
75,2,0,76,False
74,0,0,73,False
76,0,0,75,False
85,3,0,76,False
76,1,-10,85,True
74,2,0,75,False
69,0,0,68,False
77,3,0,68,False
63,3,0,54,False
73,3,0,64,False
68,0,0,67,False
69,3,-10,60,True
76,3,0,67,False
68,0,0,67,False
74,2,0,75,False
85,2,-10,86,True
85,3,0,76,False
75,0,0,74,False
85,3,0,76,False
68,0,0,67,False
66,1,0,75,False
75,0,0,74,False
69,0,0,68,False
76,1,-10,85,True
76,0,0,75,False
69,2,0,70,False
78,2,0,79,False
76,2,0,77,False
68,1,0,77,False
85,3,0,76,False
85,3,0,76,False
76,3,0,67,False
67,1,0,76,False
75,2,0,76,False
85,3,0,76,False

"idx_epoch : 2, loss_pre : 1.2732914686203003, loss_aft : 1.2253351211547852, dif : -0.04795634746551514"
76,3,0,67,False
65,0,0,64,False
65,1,0,74,False
59,1,0,68,False
67,0,0,66,False
76,3,0,67,False
76,0,0,75,False
68,2,0,69,False
41,2,-10,42,True
41,3,0,32,False
68,2,0,69,False
76,0,0,75,False
67,0,0,66,False
73,1,-10,82,True
76,1,-10,85,True
69,3,-10,60,True
69,0,0,68,False
76,3,0,67,False
85,3,0,76,False
68,0,0,67,False
50,3,0,41,False
69,0,0,68,False
68,2,0,69,False
57,1,0,66,False
76,2,0,77,False
76,3,0,67,False
68,3,0,59,False
69,0,0,68,False
76,0,0,75,False
67,2,0,68,False
77,1,-10,86,True
85,3,0,76,False
76,2,0,77,False
66,1,0,75,False
69,0,0,68,False
77,2,0,78,False
67,0,0,66,False
65,2,0,66,False
68,2,0,69,False
76,1,-10,85,True
85,3,0,76,False
75,2,0,76,False
67,0,0,66,False
68,0,0,67,False
76,2,0,77,False
66,1,0,75,False
79,0,0,78,False
41,3,0,32,False
67,0,0,66,False
68,2,0,69,False
67,1,0,76,False
77,0,0,76,False
76,3,0,67,False
68,2,0,69,False
76,3,0,67,False
77,2,0,78,False
75,0,0,74,False
67,2,0,68,False
66,2,0,67,False
69,2,0,70,False
66,2,0,67,False
68,1,0,77,False
66,3,0,57,False
76,0,0,75,False
68,0,0,67,False
67,3,-10,58,True
85,1,-10,94,True
68,2,0,69,False
69,0,0,68,False
76,1,-10,85,True
75,0,0,74,False
85,0,-10,84,True
67,2,0,68,False
67,0,0,66,False
69,0,0,68,False
79,0,0,78,False
67,1,0,76,False
69,0,0,68,False
78,3,0,69,False
75,2,0,76,False
70,1,0,79,False
74,3,0,65,False
65,2,0,66,False
85,3,0,76,False
75,2,0,76,False
75,2,0,76,False
68,0,0,67,False
76,3,0,67,False
75,3,0,66,False
66,2,0,67,False
76,3,0,67,False

