"idx_epoch : 0, loss_pre : 0.6798730492591858, loss_aft : 0.4410344660282135, dif : -0.2388385832309723"
73,0,0,72,False
72,3,0,63,False
72,3,0,63,False
73,2,0,74,False
75,0,0,74,False
74,0,0,73,False
73,0,0,72,False
63,1,0,72,False
72,3,0,63,False
63,2,0,64,False
72,2,0,73,False
73,2,0,74,False
85,3,0,76,False
73,2,0,74,False
76,0,0,75,False
74,0,0,73,False
65,0,0,64,False
73,2,0,74,False
72,1,-10,81,True
74,0,0,73,False
72,3,0,63,False
73,2,0,74,False
72,3,0,63,False
74,0,0,73,False
74,0,0,73,False
72,3,0,63,False
73,2,0,74,False
63,1,0,72,False
75,0,0,74,False
76,3,0,67,False
63,1,0,72,False
85,3,0,76,False
67,1,0,76,False
72,3,0,63,False
72,3,0,63,False
63,1,0,72,False
64,1,0,73,False
64,1,0,73,False
65,0,0,64,False
64,2,0,65,False
65,0,0,64,False
72,3,0,63,False
72,2,0,73,False
73,2,0,74,False
74,0,0,73,False
75,0,0,74,False
76,3,0,67,False
63,1,0,72,False
72,3,0,63,False
65,0,0,64,False
63,1,0,72,False
76,3,0,67,False
65,0,0,64,False
65,0,0,64,False
72,3,0,63,False
73,2,0,74,False
72,3,0,63,False
65,0,0,64,False
72,3,0,63,False
73,2,0,74,False
74,0,0,73,False
63,0,-10,62,True
64,2,0,65,False
74,0,0,73,False
74,0,0,73,False
73,2,0,74,False
65,0,0,64,False
76,2,0,77,False
72,3,0,63,False
75,0,0,74,False
72,3,0,63,False
64,2,0,65,False
72,3,0,63,False
64,2,0,65,False
73,2,0,74,False
73,2,0,74,False
73,2,0,74,False
73,2,0,74,False
74,0,0,73,False
74,0,0,73,False
73,2,0,74,False
73,2,0,74,False
73,2,0,74,False
64,2,0,65,False
63,1,0,72,False
75,0,0,74,False
63,1,0,72,False
73,2,0,74,False
64,2,0,65,False
75,2,0,76,False
74,1,-10,83,True

"idx_epoch : 1, loss_pre : 0.33858779072761536, loss_aft : 0.3886650800704956, dif : 0.05007728934288025"
74,0,0,73,False
74,0,0,73,False
73,2,0,74,False
63,1,0,72,False
72,3,0,63,False
64,1,0,73,False
74,0,0,73,False
72,3,0,63,False
72,3,0,63,False
64,3,0,55,False
67,1,0,76,False
74,0,0,73,False
63,1,0,72,False
75,0,0,74,False
63,1,0,72,False
74,0,0,73,False
65,0,0,64,False
73,2,0,74,False
63,1,0,72,False
65,0,0,64,False
72,3,0,63,False
63,3,0,54,False
65,3,-10,56,True
72,3,0,63,False
73,2,0,74,False
73,3,0,64,False
72,3,0,63,False
75,0,0,74,False
64,2,0,65,False
85,3,0,76,False
65,0,0,64,False
74,0,0,73,False
64,2,0,65,False
74,0,0,73,False
74,1,-10,83,True
64,2,0,65,False
67,1,0,76,False
65,0,0,64,False
63,1,0,72,False
74,0,0,73,False
72,3,0,63,False
73,2,0,74,False
67,1,0,76,False
63,2,0,64,False
73,2,0,74,False
73,2,0,74,False
63,1,0,72,False
76,3,0,67,False
85,3,0,76,False
73,2,0,74,False
73,2,0,74,False
65,0,0,64,False
72,3,0,63,False
74,2,0,75,False
73,1,-10,82,True
72,3,0,63,False
85,0,-10,84,True
73,0,0,72,False
64,2,0,65,False
63,1,0,72,False
63,1,0,72,False
74,0,0,73,False
73,2,0,74,False
63,0,-10,62,True
72,3,0,63,False
72,3,0,63,False
73,2,0,74,False
75,2,0,76,False
73,2,0,74,False
72,3,0,63,False
72,2,0,73,False
73,2,0,74,False
73,2,0,74,False
74,0,0,73,False
64,2,0,65,False
74,0,0,73,False
74,0,0,73,False
64,2,0,65,False
64,2,0,65,False
65,0,0,64,False
74,0,0,73,False
75,0,0,74,False
76,2,0,77,False
64,2,0,65,False
72,3,0,63,False
76,3,0,67,False
76,0,0,75,False
63,1,0,72,False
64,2,0,65,False
73,2,0,74,False
74,0,0,73,False

"idx_epoch : 2, loss_pre : 0.2331409454345703, loss_aft : 0.3975832760334015, dif : 0.16444233059883118"
64,1,0,73,False
72,3,0,63,False
64,2,0,65,False
64,2,0,65,False
65,0,0,64,False
72,3,0,63,False
73,2,0,74,False
65,0,0,64,False
72,3,0,63,False
73,2,0,74,False
74,0,0,73,False
74,0,0,73,False
65,0,0,64,False
75,0,0,74,False
74,0,0,73,False
72,3,0,63,False
74,0,0,73,False
72,3,0,63,False
72,3,0,63,False
74,0,0,73,False
74,0,0,73,False
74,0,0,73,False
67,1,0,76,False
85,3,0,76,False
73,1,-10,82,True
74,0,0,73,False
76,3,0,67,False
63,1,0,72,False
73,2,0,74,False
65,0,0,64,False
76,3,0,67,False
65,0,0,64,False
63,1,0,72,False
73,2,0,74,False
65,0,0,64,False
63,2,0,64,False
73,2,0,74,False
85,3,0,76,False
75,0,0,74,False
63,1,0,72,False
73,2,0,74,False
67,1,0,76,False
65,0,0,64,False
63,1,0,72,False
