"idx_epoch : 0, loss_pre : 4.952057361602783, loss_aft : 7.694974422454834, dif : 2.742917060852051"
78,2,0,79,False
73,0,0,72,False
23,1,0,32,False
72,2,0,73,False
72,2,0,73,False
72,2,0,73,False
76,3,0,67,False
64,2,0,65,False
72,2,0,73,False
72,2,0,73,False
74,0,0,73,False
23,2,0,24,False
24,0,0,23,False
64,2,0,65,False
76,0,0,75,False
24,0,0,23,False
67,1,0,76,False
72,2,0,73,False
73,0,0,72,False
39,0,-10,38,True
66,2,0,67,False
32,3,0,23,False
73,0,0,72,False
69,2,0,70,False
72,2,0,73,False
85,3,0,76,False
80,0,0,79,False
34,3,0,25,False
24,0,0,23,False
73,3,0,64,False
78,2,0,79,False
74,0,0,73,False
76,0,0,75,False
76,3,0,67,False
67,2,0,68,False
79,0,0,78,False
75,0,0,74,False
74,0,0,73,False
72,2,0,73,False
72,2,0,73,False
23,2,0,24,False
79,0,0,78,False
79,0,0,78,False
72,0,-10,71,True
73,0,0,72,False
85,3,0,76,False
72,2,0,73,False
76,3,0,67,False
76,3,0,67,False
72,2,0,73,False
78,2,0,79,False
67,2,0,68,False
72,2,0,73,False
73,0,0,72,False
48,3,0,39,False
79,0,0,78,False
72,2,0,73,False
74,0,0,73,False
39,1,0,48,False
23,2,0,24,False
78,0,0,77,False
24,0,0,23,False
79,0,0,78,False
77,3,0,68,False
76,0,0,75,False
76,0,0,75,False
66,2,0,67,False
76,2,0,77,False
76,3,0,67,False
76,3,0,67,False
48,3,0,39,False
64,2,0,65,False
67,3,-10,58,True
85,3,0,76,False
79,0,0,78,False
80,2,-10,81,True
79,0,0,78,False
76,3,0,67,False
69,2,0,70,False
39,1,0,48,False
73,0,0,72,False
76,3,0,67,False
73,0,0,72,False
23,2,0,24,False
48,0,-10,47,True
72,2,0,73,False
72,2,0,73,False
73,0,0,72,False
73,0,0,72,False
74,0,0,73,False
73,0,0,72,False

"idx_epoch : 1, loss_pre : 12.346125602722168, loss_aft : 13.815342903137207, dif : 1.469217300415039"
24,0,0,23,False
73,0,0,72,False
72,2,0,73,False
73,0,0,72,False
76,3,0,67,False
24,0,0,23,False
67,2,0,68,False
39,1,0,48,False
80,0,0,79,False
76,3,0,67,False
73,0,0,72,False
76,3,0,67,False
76,3,0,67,False
79,0,0,78,False
67,1,0,76,False
71,1,0,80,False
48,3,0,39,False
73,0,0,72,False
76,3,0,67,False
24,0,0,23,False
73,0,0,72,False
78,2,0,79,False
67,1,0,76,False
72,2,0,73,False
71,1,0,80,False
76,3,0,67,False
73,0,0,72,False
78,0,0,77,False
24,0,0,23,False
73,0,0,72,False
24,0,0,23,False
76,0,0,75,False
80,0,0,79,False
73,0,0,72,False
78,2,0,79,False
76,3,0,67,False
67,2,0,68,False
24,0,0,23,False
73,0,0,72,False
72,2,0,73,False
23,2,0,24,False
23,2,0,24,False
72,2,0,73,False
48,3,0,39,False
76,3,0,67,False
76,3,0,67,False
72,2,0,73,False
23,2,0,24,False
74,0,0,73,False
73,0,0,72,False
76,3,0,67,False
85,3,0,76,False
72,2,0,73,False
74,0,0,73,False
73,0,0,72,False
24,0,0,23,False
74,1,-10,83,True
73,0,0,72,False
68,3,0,59,False
73,0,0,72,False
73,0,0,72,False
76,3,0,67,False
68,2,0,69,False
73,0,0,72,False
72,3,0,63,False
78,2,0,79,False
73,0,0,72,False
72,2,0,73,False
