"loss_pre : 1.1094670295715332, loss_aft : 0.46776241064071655, dif : -0.6417046189308167"
0.15576088,-0.819378,0.21270503,0.18868962
0.112259105,-0.72020173,0.13764143,0.2691461
0.2077729,-0.7277809,0.17911637,0.14443028
0.22636363,-0.68573195,0.19296059,0.11668484
0.24210438,-0.92052525,0.1882624,0.14627138
0.2084573,-0.75490505,0.124780335,0.24176846
0.21909514,-0.58730286,0.26561174,0.103352696
0.17162095,-0.7677085,0.19058241,0.13369551
0.372767,-0.91733927,0.30005646,0.07533556
0.24059935,-0.7681659,0.19283651,0.18115267
0.23312274,-0.7976931,0.17654708,0.12294322
0.31002182,-0.764571,0.31208402,0.12728806
0.1532031,-0.6911558,0.21306553,0.10528912
0.33074674,-0.8317445,0.39202327,0.12908314
0.27359,-0.9753876,0.2784346,0.110289454
0.2943855,-0.7302384,0.29566345,0.13574667
0.24146233,-0.7143548,0.20916012,0.17800213
0.2806953,-0.8137917,0.289702,0.03133543
0.32453877,-0.78126955,0.24399439,0.12288988
0.28457204,-0.8764057,0.32863963,0.14507769
0.34407064,-0.7952988,0.36577535,0.046071466
0.48236996,-0.806776,0.41976005,0.10247208
0.34996295,-0.7519786,0.306514,0.18087447
0.41804868,-0.80363345,0.3195155,0.067652
0.15980196,-0.7260012,0.14259921,0.07128067
0.14492297,-0.7381081,0.21514533,0.24370453
0.13513412,-0.78629017,0.18409249,0.21511683
0.2264432,-0.742731,0.2473684,0.1255854
0.25304422,-0.88982874,0.26504362,0.21860798
0.07151182,-0.7840005,0.07745966,0.10490212
0.626985,-2.4345028,0.45210165,0.34242016
0.14508301,-0.6587561,0.16729933,0.18494624
0.3476694,-0.6884264,0.37072438,0.14274633
0.12375811,-0.84886223,0.16920894,0.20747344
0.23484439,-0.7402785,0.21333411,0.14105113
0.19502808,-0.76708066,0.27692547,0.17736243
0.28420132,-0.8028586,0.20165154,0.12438959
0.3678838,-0.6684431,0.31055766,0.13408017
0.13230053,-0.70747375,0.125898,0.1654172
-7.841114,2.7949688,-6.17186,0.97617614
0.24212587,-0.60525084,0.24114674,0.17808615
-6.9350863,2.6405473,-6.1809626,0.6075591
0.33109796,-0.8677676,0.31275102,0.16960588
0.28184423,-0.8044966,0.29882345,0.11331184
0.16580008,-0.72314036,0.15310062,0.1315207
0.3011444,-0.73563343,0.21347359,0.10778301
-11.496413,4.7809873,-9.428507,0.8099675
0.40586686,-0.8915316,0.38659284,0.16469227
-6.5640407,3.1650202,-6.04176,0.71269906
0.22817045,-0.80314785,0.22686645,0.20166112
-8.633344,2.0437016,-9.550551,0.22067273
0.20426771,-0.8502851,0.17464119,0.2171878
0.19967116,-0.6418951,0.15750381,0.11301213
0.26794517,-0.80098414,0.23457143,0.15042998
0.52671176,-0.22589412,-0.08483447,-0.5632485
2.0270119,-3.0229642,2.4302812,-0.80531615
0.28547925,-0.72119933,0.33737856,0.09130496
-10.587475,3.8616807,-9.8555,0.5256641
0.3760057,-0.7617796,0.4125864,0.07948079
-9.5442295,4.373234,-8.137378,0.13662356
0.2940325,-0.7732196,0.32287768,0.09156901
2.5673072,1.3522825,2.8657765,-1.781462
1.1974427,2.1137261,2.0301137,-4.8017693
-0.16747822,2.110343,0.6012779,1.4279236
-0.049609896,1.4524578,1.1184484,1.8191602
3.0935924,4.347968,2.9135346,-7.275394
0.47961426,2.2185175,1.1101305,0.034804404
2.233841,3.8495467,1.978441,-6.8213468
-0.24386294,1.2864975,0.5844513,-0.048163265
2.6235952,4.910085,2.4489653,-7.5272155
-0.26298052,1.784228,0.35149008,-0.33175686
-8.594142,8.302336,-8.2725115,0.4584088
2.9910538,-10.811232,1.4020637,1.1472691
0.7320154,-2.2931497,0.6675314,2.136942
2.3903165,-9.833264,1.36278,1.3477788
2.4243464,-10.031851,0.9633976,1.8088901
2.9328458,-9.752825,0.8432213,0.9627941
3.5034382,-10.321591,2.0273204,1.2473963
1.6292621,-9.982648,0.38625756,0.5348056
2.4636216,-10.525343,0.7981787,1.1959709
2.028735,-11.640432,-0.5148846,1.8258429
0.28394645,-0.76359135,0.19017456,0.13487864
0.29073933,-0.6963726,0.326829,0.10550393
0.2592727,-0.9276993,0.27168807,0.01267121
0.22011964,-0.81654876,0.2553816,0.20417513
-0.9939545,-0.12695466,-1.0377299,0.93940455
0.32148537,-0.8156405,0.30599606,0.11034366
0.31362492,-0.6891184,0.2887687,0.06820732
0.16963781,-0.7019537,0.13191739,0.20363231
0.3230622,-0.91083515,0.24495982,0.12525679
