"idx_epoch : 0, loss_pre : 0.8485299944877625, loss_aft : 0.7271164059638977, dif : -0.12141358852386475"
80,3,0,71,False
79,2,0,80,False
85,3,0,76,False
67,0,0,66,False
75,2,0,76,False
67,0,0,66,False
80,3,0,71,False
76,0,0,75,False
85,3,0,76,False
67,0,0,66,False
67,0,0,66,False
78,0,0,77,False
66,3,0,57,False
66,1,0,75,False
76,1,-10,85,True
57,2,-10,58,True
75,3,0,66,False
70,0,0,69,False
80,0,0,79,False
57,2,-10,58,True
71,1,0,80,False
76,2,0,77,False
78,2,0,79,False
50,0,-10,49,True
77,0,0,76,False
76,3,0,67,False
85,3,0,76,False
80,0,0,79,False
76,0,0,75,False
66,2,0,67,False
85,3,0,76,False
85,3,0,76,False
80,3,0,71,False
65,1,0,74,False
74,1,-10,83,True
77,0,0,76,False
66,3,0,57,False
76,1,-10,85,True
76,1,-10,85,True
85,3,0,76,False
57,1,0,66,False
66,0,0,65,False
78,2,0,79,False
76,0,0,75,False
76,2,0,77,False
76,2,0,77,False
71,2,-10,72,True
77,2,0,78,False
67,0,0,66,False
67,2,0,68,False
77,0,0,76,False
76,0,0,75,False
68,3,0,59,False
70,1,0,79,False
76,2,0,77,False
75,0,0,74,False
79,2,0,80,False
77,0,0,76,False
76,2,0,77,False
70,3,0,61,False
77,0,0,76,False
79,2,0,80,False
66,1,0,75,False
78,3,0,69,False
77,1,-10,86,True
71,1,0,80,False
85,3,0,76,False
67,3,-10,58,True
76,0,0,75,False
66,3,0,57,False
74,1,-10,83,True
71,3,0,62,False
77,0,0,76,False
79,3,0,70,False
78,1,-10,87,True
77,0,0,76,False
66,0,0,65,False
69,1,0,78,False
67,0,0,66,False
76,2,0,77,False
80,3,0,71,False
75,1,-10,84,True
69,3,-10,60,True
85,3,0,76,False
76,3,0,67,False
85,3,0,76,False
80,3,0,71,False
85,3,0,76,False
76,0,0,75,False
77,3,0,68,False
76,1,-10,85,True

"idx_epoch : 1, loss_pre : 0.8358003497123718, loss_aft : 0.6427040100097656, dif : -0.1930963397026062"
59,3,0,50,False
66,3,0,57,False
54,0,-10,53,True
76,2,0,77,False
76,3,0,67,False
78,2,0,79,False
77,3,0,68,False
75,2,0,76,False
67,2,0,68,False
76,2,0,77,False
76,1,-10,85,True
68,1,0,77,False
75,1,-10,84,True
76,2,0,77,False
85,3,0,76,False
66,2,0,67,False
80,0,0,79,False
74,1,-10,83,True
74,1,-10,83,True
65,1,0,74,False
78,2,0,79,False
69,3,-10,60,True
75,0,0,74,False
85,3,0,76,False
76,2,0,77,False
85,3,0,76,False
74,0,0,73,False
78,0,0,77,False
79,0,0,78,False
85,3,0,76,False
67,3,-10,58,True
69,1,0,78,False
57,3,0,48,False
67,0,0,66,False
85,3,0,76,False
67,0,0,66,False
80,3,0,71,False
48,3,0,39,False
65,1,0,74,False
76,3,0,67,False
76,0,0,75,False
78,2,0,79,False
68,1,0,77,False
76,3,0,67,False
68,2,0,69,False
77,2,0,78,False
57,1,0,66,False
77,0,0,76,False
85,3,0,76,False
75,0,0,74,False
68,1,0,77,False
57,0,-10,56,True
66,3,0,57,False
74,3,0,65,False
78,3,0,69,False
76,2,0,77,False
74,3,0,65,False
76,2,0,77,False
77,1,-10,86,True
57,1,0,66,False
79,2,0,80,False
77,1,-10,86,True
70,3,0,61,False
66,0,0,65,False
79,3,0,70,False
65,1,0,74,False
76,0,0,75,False
71,1,0,80,False
85,3,0,76,False
67,1,0,76,False
79,0,0,78,False
67,2,0,68,False
71,2,-10,72,True
74,1,-10,83,True
85,3,0,76,False
57,1,0,66,False
30,0,-10,29,True
57,0,-10,56,True
67,0,0,66,False
78,1,-10,87,True
85,3,0,76,False
85,3,0,76,False
67,0,0,66,False
74,2,0,75,False
85,3,0,76,False
78,2,0,79,False
67,0,0,66,False
85,3,0,76,False
68,3,0,59,False
76,1,-10,85,True
67,0,0,66,False

"idx_epoch : 2, loss_pre : 0.4038107395172119, loss_aft : 0.40249329805374146, dif : -0.001317441463470459"
79,2,0,80,False
67,1,0,76,False
76,2,0,77,False
76,0,0,75,False
65,1,0,74,False
77,0,0,76,False
67,0,0,66,False
85,3,0,76,False
78,2,0,79,False
77,3,0,68,False
67,0,0,66,False
76,3,0,67,False
77,3,0,68,False
77,3,0,68,False
76,2,0,77,False
85,3,0,76,False
77,3,0,68,False
76,3,0,67,False
76,1,-10,85,True
67,1,0,76,False
80,3,0,71,False
85,3,0,76,False
76,2,0,77,False
68,2,0,69,False
68,1,0,77,False
67,0,0,66,False
66,0,0,65,False
74,3,0,65,False
69,1,0,78,False
66,3,0,57,False
66,1,0,75,False
77,0,0,76,False
68,2,0,69,False
75,1,-10,84,True
78,2,0,79,False
78,3,0,69,False
85,3,0,76,False
80,3,0,71,False
80,0,0,79,False
67,0,0,66,False
76,3,0,67,False
67,2,0,68,False
68,3,0,59,False
57,2,-10,58,True
69,3,-10,60,True
70,1,0,79,False
76,3,0,67,False
76,0,0,75,False
77,1,-10,86,True
78,0,0,77,False
76,1,-10,85,True
73,0,0,72,False
68,3,0,59,False
66,2,0,67,False
77,0,0,76,False
67,3,-10,58,True
65,1,0,74,False
76,3,0,67,False
74,3,0,65,False
76,2,0,77,False
77,0,0,76,False
65,1,0,74,False
67,1,0,76,False
66,3,0,57,False
41,2,-10,42,True
74,1,-10,83,True
66,2,0,67,False
76,2,0,77,False
77,0,0,76,False
65,2,0,66,False
71,1,0,80,False
79,3,0,70,False
76,1,-10,85,True
66,0,0,65,False
75,2,0,76,False
67,0,0,66,False
85,3,0,76,False
76,2,0,77,False
76,1,-10,85,True
75,0,0,74,False
77,0,0,76,False
80,3,0,71,False
66,3,0,57,False
85,3,0,76,False
85,3,0,76,False
80,0,0,79,False
75,2,0,76,False
77,0,0,76,False
67,2,0,68,False
76,3,0,67,False
67,1,0,76,False

