"loss_pre : 0.6590006947517395, loss_aft : 0.390407919883728, dif : -0.2685927748680115"
-0.067386515,-0.28622097,0.50059134,0.054682773
-0.09304402,-0.18726581,0.19228369,0.069521844
0.07710282,-0.18097827,0.14743094,-0.07564327
0.033585772,-0.107508756,0.053055853,0.0074944124
0.035230663,-0.45737028,0.18551528,-0.19502567
-0.063306145,-0.28476623,0.5151818,0.084341876
-0.14446583,-0.19486994,0.32762828,0.06641887
-0.17984496,-0.15458374,0.13548334,0.04512189
0.09478507,-0.5204468,0.21632226,-0.114964955
-7.7336726,-12.563927,-1.4619397,-6.2372293
-1.2443271,-2.428951,0.4796311,-9.52115
-0.16630349,-6.52025,-1.879539,-0.7309993
-1.5727848,-3.7644656,3.1951237,-7.548565
1.4849027,-2.8341985,2.2187226,-8.411471
-0.7790098,-0.041321985,2.6079545,-8.214059
2.0869336,4.2091956,-8.301834,-5.963516
-1.149548,-4.346781,-4.5495567,-7.5377083
-4.820168,-11.388072,-4.2514424,-5.7181463
0.13257462,-0.42806998,0.30378753,0.08225335
-9.515337,-0.43438864,-2.9442472,1.4554759
1.7874136,-8.822805,-3.8195796,0.43826097
0.4846763,0.8255088,-0.33304864,0.13829294
1.9097186,-10.514699,-0.9938836,-0.99654675
-1.5108576,0.15034398,0.6178073,-1.1076229
-1.0216686,-10.7333145,-1.2134409,0.4391598
3.2051158,-4.1169295,-13.175808,-0.10382925
-0.11525595,-0.2445165,0.24166957,0.009488728
0.07868246,-0.3191849,0.18433782,-0.089049876
7.7745137,-1.2131708,-5.388791,-4.965143
-0.1962067,-0.38253123,0.12563267,-0.05100187
-9.561424,2.116715,-9.192624,0.9659841
0.09465079,-0.2425498,0.17385785,0.12674622
-7.940896,2.4911628,-9.470817,-0.7034727
-0.13985652,-0.30006516,0.14985663,0.10579368
-6.2346606,-0.65410596,-9.042662,-1.1137869
-0.016743667,-0.36307955,0.15141937,-0.033623688
-0.03494178,-0.53831196,0.2648173,-0.09504379
-7.201213,1.1731791,-6.3523865,-0.57408595
-0.036986217,-0.34924966,0.16517049,-0.098554894
-7.95425,1.7826977,-10.332592,0.9784296
0.076799095,-0.20175289,0.4898062,0.12615651
-8.519912,1.3161895,-10.204808,0.23786981
-0.033602472,-0.43583924,0.55010366,0.13938697
-9.331858,0.6039517,-7.7719526,-1.30485
-0.06124331,-0.34044716,0.13989161,-0.083737865
0.019805863,-0.43643448,0.4507684,-0.1275889
-7.8914227,2.7769613,-5.988441,0.39092538
0.05636425,-0.24869205,0.47109774,0.051538184
-7.844489,-1.0404243,-7.0861573,1.1186106
0.020725636,-0.19830006,0.30645856,0.07758453
-7.4671807,1.9437083,-10.164274,1.4250221
0.024104506,-0.46433064,0.15571976,0.067825384
-3.2885697,3.3754835,-5.677031,0.94658655
-0.08489642,-0.25861013,0.13917458,-0.022878017
-3.7934585,-0.8713776,0.5444258,-5.136005
2.3966506,-3.4845924,-12.203128,-0.29064894
0.08098009,-0.18982194,0.3835889,0.03236849
-8.203381,0.6852336,-10.260882,1.6171194
0.047089048,-0.4304013,0.43809482,0.043535456
-6.675965,1.8965186,-10.934654,1.1095281
-0.014679225,-0.31294647,0.12913899,-0.2046781
-7.4555736,-0.3059743,0.0035291463,-0.284618
0.45832634,-1.4559505,-8.907517,-5.048718
-6.5150614,-0.97849023,-0.6329374,3.6427703
0.61505616,1.3723638,2.1871436,2.0718985
1.2666342,-4.6565895,0.32559484,-7.7833166
1.0999364,0.6738364,-2.3146229,1.3941182
2.0831833,-4.3266387,-1.0235182,-8.569266
-1.4729171,1.6649325,0.30255517,0.015007425
-1.7354952,-2.9260964,2.3712013,-8.876588
0.8574362,2.0985024,0.7365371,-0.69761705
3.14784,-0.5517338,-12.182472,-0.9800317
-8.79737,-8.351509,3.4961336,1.7785795
-3.0122178,-6.5969777,-2.2077324,-0.2585482
-0.5404737,-11.471679,0.51110893,0.9042185
2.111823,-10.456698,-1.9819494,1.3447168
-0.9373324,-11.481197,-0.43672356,0.2207247
1.0778495,-10.890815,-3.2979026,0.31601804
-0.02937679,-9.080577,-1.4124565,3.2807622
0.14267977,-8.705905,-6.679451,-0.8869691
0.98797107,-11.177926,-10.499356,-1.3274288
-0.0077136615,-0.35181537,0.21830562,-0.05466924
-0.058746517,-0.46575272,0.2871643,-0.04747518
-0.04357776,-0.56700814,0.22319974,-0.023587745
-0.091478474,-0.31685424,0.13799351,-0.027144989
2.219433,-3.263919,3.5100589,2.3632374
-0.006982863,-0.313215,0.2570631,-0.036131345
0.06444907,-0.481732,0.37186456,-0.044751346
0.035178393,-0.16089839,0.18078002,-0.07240951
0.06075498,-0.35699266,0.045908827,-0.03842647
