"loss_pre : 0.8523646593093872, loss_aft : 0.4175780117511749, dif : -0.4347866475582123"
0.10678381,-0.87390196,0.1653981,0.1679116
0.0803283,-0.6572256,0.011810523,0.2172974
0.23734267,-0.68205255,0.03785426,0.07775835
0.13217592,-0.619987,0.037697263,0.08318998
0.3147453,-0.8947434,0.059136894,-0.020542085
0.23082772,-0.7319143,0.1751894,0.13571319
0.1299135,-0.5907086,0.10857809,0.12157185
0.10199658,-0.72326034,0.07643298,0.12207905
0.31373167,-0.9864247,0.1738631,-0.058023326
0.23654012,-0.78863615,0.15276004,0.13530561
1.5622833,-5.574031,0.7649408,-1.5225949
0.19683737,-0.8242618,0.23511985,0.071204364
0.08015703,-0.6736891,0.0048029246,0.02332598
0.24482462,-0.79688066,0.23869179,0.030935828
6.3075256,-2.3788307,7.1269712,-0.23548716
-1.0040829,-0.6210903,0.32537377,-8.33893
-0.22300045,1.7773733,0.7656227,1.7792302
0.23476048,-0.93125594,0.18421078,-0.01680081
0.3426338,-0.88247436,0.13282809,0.04505119
-5.244387,1.9281747,-4.384125,-2.3743718
4.929187,-13.411546,0.3359433,0.06281179
-1.4037869,0.4667269,-0.37693518,-1.8432511
4.295742,-1.5026301,1.7719995,-2.4182024
4.5099382,-7.0862575,1.6208711,0.7465607
3.3113558,-6.0853586,0.41496503,-1.5652804
-5.6324315,2.267961,-9.0102,3.394993
0.03408473,-0.7495721,0.075159796,0.16745582
0.18905888,-0.78790087,0.09105752,0.06288164
3.0257366,-4.4066343,1.9453015,-2.6729715
0.10871435,-0.81438184,-0.049513277,0.039899737
-5.8087473,-0.37166363,-1.9686177,4.155129
0.11103877,-0.6414865,0.11459805,0.17577982
-2.4699497,4.1627173,-8.100692,-0.6388732
0.07095983,-0.8085441,0.09063588,0.16145186
1.0324266,-2.6514504,-0.92687833,1.6042522
0.10614971,-0.8073978,0.08027808,0.1371478
0.2910802,-0.89457214,0.06658142,0.03444786
-1.9955283,2.6858864,-0.9445932,1.1053238
0.18878569,-0.76933765,-0.003091924,0.07278541
-7.1004148,1.236205,-8.425645,2.8996067
0.21910718,-0.62486076,0.18267782,0.16919436
-10.139606,3.1587596,-8.205299,3.41937
0.2740017,-0.89127666,0.23733589,0.13398266
1.2808539,-3.3062074,-0.4111876,3.15833
0.19383901,-0.77978575,0.008713115,0.037177123
0.3169916,-0.76675993,0.14546159,-0.04276869
-8.4935055,4.174795,-7.5796647,3.1355896
0.24327324,-0.8261282,0.18993291,0.14744706
-8.63988,3.4325721,-6.795588,3.3272798
0.21710058,-0.76239437,0.13172185,0.15983783
-8.425063,3.3460016,-7.7356453,3.1658723
0.20346083,-0.796606,0.14736933,0.15761212
-8.651647,3.350102,-9.128047,3.586571
0.20618817,-0.7902701,0.04644733,0.10378781
-3.970871,3.592034,1.9464872,-8.449724
-6.697409,2.3567724,-10.4014225,3.0367901
0.21317434,-0.72662956,0.17189245,0.013214936
-8.597173,2.9551246,-6.96155,3.009893
0.15262389,-0.7876767,0.26863357,0.019399848
-9.898141,3.9199488,-7.923363,3.407455
0.20244941,-0.7488862,0.075272076,-0.015403662
-5.1299624,9.493632,0.31962648,1.5118489
-3.9529688,1.4783752,-7.509024,-4.1104674
-7.966847,1.9742663,-3.2679267,3.2964952
1.9812157,1.6411456,2.2462826,0.6676758
-0.9338812,1.951673,0.45543164,-9.848546
1.9925255,2.4898515,1.5292121,-0.02194564
-1.4704117,0.7316089,-0.2217182,-9.20228
0.88546336,3.0568626,1.1218258,1.1071311
0.19563638,1.1448634,0.19857632,-8.980091
3.232137,-1.5075325,1.8529737,1.995169
-1.2118229,2.2951977,-12.239888,1.7903469
0.2796946,-12.6006775,-0.34353667,1.4074105
4.2204156,-12.237746,1.6280117,-1.2521046
-0.046947137,-9.180684,0.52279943,0.5597841
1.7449651,-10.190867,0.037774492,-0.073872656
3.6083443,-10.339121,2.5399606,-0.66860765
1.9378486,-9.499623,1.1240807,1.7914345
1.740993,-9.650948,1.5282187,-0.860156
2.449659,-10.487559,3.1520014,-0.2441185
2.2462554,-9.51457,-8.779848,1.2311512
0.23740023,-0.6584658,0.070964545,-0.0033807727
0.18521875,-0.7980402,0.1260743,0.07145853
0.13928933,-1.052343,0.06671767,-0.015252158
0.12418305,-0.79490995,0.12590516,0.15826072
2.85289,-4.549723,3.1472788,0.014397083
0.19706884,-0.85470873,0.17978205,0.106750354
0.23934005,-0.80767006,0.22433613,-0.011041168
0.120039865,-0.63413227,0.095175624,0.09280891
0.27751046,-0.9898731,0.036054187,0.093783155
