"loss_pre : 0.2154119461774826, loss_aft : 0.15044380724430084, dif : -0.06496813893318176"
0.17396376,-0.16042347,0.5046282,0.1385392
0.15095514,0.066591285,0.1407854,0.19987154
0.23168068,0.07343538,0.19974141,0.0011608743
0.21290983,-0.113886714,0.13173404,0.14653574
0.23883326,-0.1394018,0.22665574,-0.1316542
0.20595808,-0.22181153,0.44792464,0.07776743
0.108954094,-0.14487046,0.16064031,0.11101224
0.05140727,-0.1197249,0.1558072,0.1775596
0.29366973,-0.25194803,0.33105266,-0.11436842
-7.3257403,-5.059879,-1.3647724,-6.5202084
-0.27972162,-0.24472588,1.962993,-10.890664
0.4403598,3.0035872,1.2867272,-2.839278
0.88640136,0.039076585,3.7190757,-7.868729
-2.7378297,-3.1203692,2.5190954,-11.488315
1.6477768,-0.54631895,2.3103347,-7.3879004
1.3849458,1.6630791,-5.73684,-4.3216567
-2.3986986,-2.6762168,-1.9926314,-9.794811
-3.2976637,-4.9959445,-5.284348,-5.4591517
0.33729976,-0.27428776,0.27763334,0.090310395
-13.009804,-3.373625,-3.4884324,-1.2923788
0.7772425,-9.093447,-0.9408083,-0.96342033
-0.55148125,-2.0604877,-0.77473164,0.4696844
1.9170032,-11.863481,1.1608372,0.257497
1.1280253,1.1387663,-1.0894074,1.5679262
-0.12193618,-12.341996,-1.5301061,0.04902827
2.3431592,-2.4571452,-12.287773,-0.7699051
0.14405206,-0.009092344,0.27549157,0.08001744
0.2415483,-0.12350297,0.2163876,-0.016410556
5.9929366,-1.002801,-5.5923805,-4.0189376
-0.025444308,-0.05329653,0.15899299,0.005144741
-11.63802,0.5477026,-9.594227,-0.6817294
0.13952732,-0.10697718,0.22171885,0.1654239
-11.816196,3.4159412,-7.6581354,-0.9128331
0.011806225,-0.10655353,0.2741963,0.18087661
-10.468257,-0.046143103,-7.6862793,-2.883945
0.14010216,-0.18296166,0.18048972,0.063558795
0.20913196,-0.38763157,0.18140237,-0.012627042
-11.155402,3.4531627,-5.6374044,-0.071392246
0.21742943,-0.29201645,0.1493531,-0.018091224
-10.733938,-2.0586247,-9.117588,1.5379267
0.24086836,-0.041836653,0.41013753,0.16149588
-7.4789453,-2.0329113,-10.852696,2.3404696
0.23890813,-0.22445194,0.5666695,0.16931617
-8.979583,1.2133427,-10.399902,1.3599787
0.10914033,-0.07512809,0.078867935,0.028525893
0.1887921,-0.25682384,0.3790574,-0.11253407
-9.307412,-5.340008,-7.799983,0.4049418
0.40185052,0.09980956,0.49709284,0.14339447
-10.564415,-1.7190764,-8.683309,-0.022221059
0.24370973,-0.16050903,0.32371464,0.17246374
-9.782413,1.1613287,-11.159831,1.3202693
0.16298494,-0.21279669,0.2555571,0.033723872
-6.090594,4.848082,-10.256716,3.1173527
0.15942541,-0.15286095,0.12004182,0.054171346
-6.1962256,0.1780835,2.4094155,-8.938461
-3.048089,-1.0054651,-13.107471,2.4595597
0.25897983,-0.031480156,0.38531744,0.07015017
-11.815046,-1.1287674,-9.434372,-0.6132456
0.30275038,-0.300639,0.43698755,0.05528745
-10.7148285,-2.5155773,-10.937798,1.0106843
0.1541693,-0.13188359,0.15377042,-0.0882559
-7.1543603,2.2517571,0.5741353,1.9105867
-2.730248,-2.5723696,-11.50366,-4.2730646
-10.416197,2.429698,-4.0183134,0.7365997
2.1931136,-0.8808532,-0.91975707,0.47269282
0.47493333,-1.9300797,0.22567461,-9.425854
-2.8003912,-2.9068248,-0.75706255,2.9728444
1.7639182,0.114385605,0.04877127,-8.710584
0.86258703,1.6904424,0.8174107,0.55458117
2.426293,-2.8357463,1.2462801,-9.07086
0.042164296,4.8374333,1.3324127,-0.2579005
-3.1184425,3.3429408,-14.507575,1.4299271
-10.5523615,-11.201434,-0.61865836,0.8722777
1.7970256,-9.919089,0.34852204,0.2613744
-1.0092078,-11.091464,-1.8111069,-1.8409702
-1.1819571,-10.7255125,0.33634388,-1.1686621
1.6612246,-8.7328615,0.05348935,-0.69275755
-0.42599407,-11.903719,-1.3148401,-1.7761573
2.00937,-10.260666,1.1530697,3.0788562
-1.0423317,-8.501914,0.98438704,-5.0162754
-1.0692862,-9.865408,-12.798877,-0.99248695
0.1707475,-0.017737871,0.27577305,-0.015050749
0.24379702,-0.3089636,0.2321329,0.07296196
0.21208124,-0.40222022,0.20250067,0.03004408
0.13266936,-0.050076347,0.24776618,-0.017175382
4.3763065,-4.244574,3.9616086,-0.115141936
0.23817681,-0.2613514,0.25518858,0.07085686
0.23179843,-0.28068945,0.42701453,-0.056898966
0.14470708,0.056409415,0.13735434,-0.016431341
0.2910912,-0.25528824,0.14801225,0.10159445
