"idx_epoch : 0, loss_pre : 0.013788366690278053, loss_aft : 0.028300456702709198, dif : 0.014512090012431145"
67,0,0,66,False
76,3,0,67,False
66,2,0,67,False
67,0,0,66,False
76,3,0,67,False
70,1,0,79,False
75,0,0,74,False
76,3,0,67,False
67,0,0,66,False
65,2,0,66,False
79,2,0,80,False
67,0,0,66,False
66,3,0,57,False
74,0,0,73,False
75,0,0,74,False
61,3,0,52,False
79,2,0,80,False
67,0,0,66,False
75,0,0,74,False
66,2,0,67,False
67,2,0,68,False
63,1,0,72,False
65,1,0,74,False
74,0,0,73,False
66,1,0,75,False
67,1,0,76,False
79,2,0,80,False
76,3,0,67,False
66,3,0,57,False
76,0,0,75,False
67,0,0,66,False
85,3,0,76,False
67,1,0,76,False
79,0,0,78,False
68,0,0,67,False
66,2,0,67,False
76,3,0,67,False
66,2,0,67,False
69,1,0,78,False
76,3,0,67,False
67,2,0,68,False
74,0,0,73,False
67,0,0,66,False
65,1,0,74,False
78,2,0,79,False
67,1,0,76,False
66,2,0,67,False
85,3,0,76,False
73,2,0,74,False
66,2,0,67,False
67,3,-10,58,True
67,0,0,66,False
79,1,-10,88,True
67,0,0,66,False
66,2,0,67,False
75,2,0,76,False
48,3,0,39,False
67,0,0,66,False
79,0,0,78,False
67,0,0,66,False
66,2,0,67,False
74,0,0,73,False
67,0,0,66,False
76,3,0,67,False
67,0,0,66,False
76,3,0,67,False
67,0,0,66,False
66,2,0,67,False
74,2,0,75,False
76,1,-10,85,True
74,0,0,73,False
67,2,0,68,False
67,2,0,68,False
77,0,0,76,False
67,1,0,76,False
76,3,0,67,False
63,1,0,72,False
66,2,0,67,False
50,3,0,41,False
67,0,0,66,False
67,2,0,68,False
57,1,0,66,False
68,0,0,67,False
54,1,0,63,False
76,3,0,67,False
74,0,0,73,False
67,2,0,68,False
67,1,0,76,False
66,1,0,75,False
67,0,0,66,False
73,2,0,74,False
85,3,0,76,False
54,1,0,63,False
67,2,0,68,False
79,3,0,70,False
65,2,0,66,False
78,2,0,79,False
85,3,0,76,False
63,2,0,64,False
75,0,0,74,False
66,2,0,67,False
79,2,0,80,False
77,0,0,76,False
67,2,0,68,False
67,0,0,66,False
73,2,0,74,False
74,0,0,73,False
76,3,0,67,False
66,2,0,67,False
66,2,0,67,False
67,0,0,66,False
67,1,0,76,False
76,3,0,67,False
67,0,0,66,False
67,0,0,66,False
79,2,0,80,False
65,2,0,66,False
74,0,0,73,False
66,2,0,67,False
67,2,0,68,False
67,2,0,68,False
69,2,0,70,False
67,2,0,68,False
77,0,0,76,False
66,2,0,67,False
74,2,0,75,False
67,0,0,66,False
66,2,0,67,False

"idx_epoch : 1, loss_pre : 0.012029898352921009, loss_aft : 0.03558706119656563, dif : 0.02355716284364462"
67,0,0,66,False
80,0,0,79,False
85,3,0,76,False
74,0,0,73,False
76,3,0,67,False
66,2,0,67,False
67,0,0,66,False
67,0,0,66,False
77,2,0,78,False
50,3,0,41,False
76,2,0,77,False
79,3,0,70,False
67,2,0,68,False
74,2,0,75,False
57,1,0,66,False
78,2,0,79,False
66,1,0,75,False
67,2,0,68,False
66,2,0,67,False
67,0,0,66,False
66,2,0,67,False
76,3,0,67,False
54,0,-10,53,True
77,2,0,78,False
76,3,0,67,False
67,2,0,68,False
67,0,0,66,False
66,2,0,67,False
65,2,0,66,False
67,1,0,76,False
67,0,0,66,False
66,2,0,67,False
67,0,0,66,False
67,0,0,66,False
67,0,0,66,False
66,2,0,67,False
76,3,0,67,False
67,1,0,76,False
66,2,0,67,False
67,2,0,68,False
67,1,0,76,False
67,2,0,68,False
66,2,0,67,False
79,2,0,80,False
66,3,0,57,False
76,3,0,67,False
67,0,0,66,False
67,0,0,66,False
68,0,0,67,False
67,0,0,66,False
67,3,-10,58,True
85,3,0,76,False
76,3,0,67,False
74,2,0,75,False
85,3,0,76,False
79,2,0,80,False
67,3,-10,58,True
67,0,0,66,False
76,3,0,67,False
68,0,0,67,False
79,2,0,80,False
68,1,0,77,False
65,2,0,66,False
78,2,0,79,False
67,0,0,66,False
67,0,0,66,False
78,2,0,79,False
66,2,0,67,False
67,0,0,66,False
67,0,0,66,False
72,3,0,63,False
76,3,0,67,False
67,1,0,76,False
66,2,0,67,False
74,0,0,73,False
67,0,0,66,False
67,3,-10,58,True
66,2,0,67,False
67,0,0,66,False
67,1,0,76,False
67,0,0,66,False
67,0,0,66,False
80,0,0,79,False
67,2,0,68,False
67,3,-10,58,True
65,1,0,74,False
