"idx_epoch : 0, loss_pre : 0.04916077479720116, loss_aft : 0.047720715403556824, dif : -0.0014400593936443329"
76,2,0,77,False
69,2,0,70,False
69,0,0,68,False
76,2,0,77,False
85,3,0,76,False
68,2,0,69,False
61,3,0,52,False
73,3,0,64,False
69,0,0,68,False
59,3,0,50,False
85,3,0,76,False
41,1,0,50,False
69,0,0,68,False
64,1,0,73,False
76,0,0,75,False
77,0,0,76,False
68,1,0,77,False
74,3,0,65,False
76,2,0,77,False
41,1,0,50,False
75,0,0,74,False
69,0,0,68,False
63,3,0,54,False
61,3,0,52,False
68,2,0,69,False
76,2,0,77,False
30,3,0,21,False
77,0,0,76,False
77,0,0,76,False
46,3,0,37,False
68,2,0,69,False
77,3,0,68,False
76,2,0,77,False
69,0,0,68,False
54,1,0,63,False
68,2,0,69,False
77,0,0,76,False
68,3,0,59,False
50,3,0,41,False
64,1,0,73,False
74,3,0,65,False
77,0,0,76,False
69,0,0,68,False
76,2,0,77,False
76,2,0,77,False
52,1,0,61,False
41,1,0,50,False
69,0,0,68,False
63,2,0,64,False
74,2,0,75,False
73,3,0,64,False
68,2,0,69,False
76,2,0,77,False
85,3,0,76,False
64,1,0,73,False
77,0,0,76,False
52,1,0,61,False
64,1,0,73,False
85,3,0,76,False
67,2,0,68,False
68,2,0,69,False
41,1,0,50,False
77,0,0,76,False
65,0,0,64,False
37,1,0,46,False
68,3,0,59,False
69,0,0,68,False
61,3,0,52,False
54,1,0,63,False
73,2,0,74,False
63,3,0,54,False
65,0,0,64,False
68,2,0,69,False
76,2,0,77,False
77,3,0,68,False
65,0,0,64,False
65,0,0,64,False
68,3,0,59,False
77,0,0,76,False
61,3,0,52,False
69,0,0,68,False
69,0,0,68,False
79,1,-10,88,True
64,1,0,73,False
78,3,0,69,False
68,1,0,77,False
76,2,0,77,False
50,3,0,41,False
76,2,0,77,False
68,2,0,69,False
77,0,0,76,False
77,1,-10,86,True
55,3,0,46,False
75,0,0,74,False
69,0,0,68,False
77,3,0,68,False
69,0,0,68,False
54,1,0,63,False
54,1,0,63,False
52,1,0,61,False
68,2,0,69,False
59,3,0,50,False
64,1,0,73,False
70,0,0,69,False
64,1,0,73,False
68,2,0,69,False
78,0,0,77,False
85,3,0,76,False
76,2,0,77,False
64,2,0,65,False
41,1,0,50,False
72,3,0,63,False
74,3,0,65,False
68,2,0,69,False
41,1,0,50,False
78,0,0,77,False
69,0,0,68,False
37,1,0,46,False
77,3,0,68,False
68,2,0,69,False
69,0,0,68,False
59,3,0,50,False
77,2,0,78,False
41,1,0,50,False
64,3,0,55,False
68,2,0,69,False
63,3,0,54,False
76,2,0,77,False

"idx_epoch : 1, loss_pre : 0.04027050361037254, loss_aft : 0.05738307163119316, dif : 0.017112568020820618"
77,3,0,68,False
69,0,0,68,False
77,2,0,78,False
68,3,0,59,False
68,2,0,69,False
68,1,0,77,False
77,0,0,76,False
30,3,0,21,False
69,2,0,70,False
63,3,0,54,False
68,2,0,69,False
64,1,0,73,False
55,1,0,64,False
64,1,0,73,False
69,1,0,78,False
68,2,0,69,False
69,1,0,78,False
74,0,0,73,False
74,3,0,65,False
64,1,0,73,False
63,3,0,54,False
74,3,0,65,False
54,1,0,63,False
69,0,0,68,False
68,0,0,67,False
76,2,0,77,False
76,2,0,77,False
68,2,0,69,False
68,2,0,69,False
