"idx_epoch : 0, loss_pre : 0.00805907417088747, loss_aft : 0.014733295887708664, dif : 0.006674221716821194"
69,0,0,68,False
69,0,0,68,False
70,0,0,69,False
67,2,0,68,False
69,0,0,68,False
76,3,0,67,False
69,0,0,68,False
69,3,-10,60,True
68,2,0,69,False
21,1,0,30,False
76,0,0,75,False
68,1,0,77,False
68,3,0,59,False
69,0,0,68,False
69,0,0,68,False
68,2,0,69,False
59,1,0,68,False
69,0,0,68,False
69,3,-10,60,True
69,2,0,70,False
61,3,0,52,False
69,0,0,68,False
69,0,0,68,False
67,2,0,68,False
30,3,0,21,False
70,0,0,69,False
78,2,0,79,False
68,2,0,69,False
69,0,0,68,False
59,1,0,68,False
76,2,0,77,False
67,2,0,68,False
68,0,0,67,False
69,0,0,68,False
68,3,0,59,False
70,2,0,71,False
68,2,0,69,False
77,1,-10,86,True
77,3,0,68,False
68,2,0,69,False
69,3,-10,60,True
68,2,0,69,False
76,2,0,77,False
69,0,0,68,False
70,0,0,69,False
69,0,0,68,False
62,0,0,61,False
69,0,0,68,False
13,2,0,14,False
77,3,0,68,False
68,2,0,69,False
69,1,0,78,False
71,3,0,62,False
68,2,0,69,False
77,3,0,68,False
69,1,0,78,False
85,3,0,76,False
80,0,0,79,False
85,3,0,76,False
69,0,0,68,False
65,2,0,66,False
76,0,0,75,False
70,1,0,79,False
68,2,0,69,False
65,2,0,66,False
69,2,0,70,False
68,2,0,69,False
68,2,0,69,False
68,2,0,69,False
68,0,0,67,False
69,0,0,68,False
68,2,0,69,False
59,1,0,68,False
69,1,0,78,False
69,0,0,68,False
69,2,0,70,False
68,2,0,69,False
67,2,0,68,False
68,2,0,69,False
77,3,0,68,False
69,0,0,68,False
69,0,0,68,False
68,2,0,69,False
69,0,0,68,False
70,0,0,69,False
68,2,0,69,False
68,2,0,69,False
69,0,0,68,False
70,2,0,71,False
69,0,0,68,False
68,2,0,69,False
69,2,0,70,False
68,2,0,69,False
79,3,0,70,False
69,0,0,68,False
77,3,0,68,False
69,0,0,68,False
76,2,0,77,False
70,0,0,69,False
76,3,0,67,False
68,2,0,69,False
69,0,0,68,False
69,0,0,68,False
61,2,0,62,False
68,2,0,69,False
69,0,0,68,False
69,0,0,68,False
79,3,0,70,False
68,2,0,69,False
68,2,0,69,False
68,2,0,69,False
68,2,0,69,False
68,2,0,69,False
59,1,0,68,False
71,0,0,70,False
76,3,0,67,False
68,2,0,69,False
67,2,0,68,False
69,0,0,68,False
69,0,0,68,False
77,3,0,68,False
69,2,0,70,False
67,2,0,68,False
70,0,0,69,False
69,2,0,70,False
77,3,0,68,False
69,0,0,68,False
68,2,0,69,False

"idx_epoch : 1, loss_pre : 0.013589533045887947, loss_aft : 0.015939394012093544, dif : 0.002349860966205597"
68,2,0,69,False
68,2,0,69,False
78,3,0,69,False
68,2,0,69,False
69,2,0,70,False
69,0,0,68,False
71,3,0,62,False
70,0,0,69,False
70,0,0,69,False
77,3,0,68,False
69,1,0,78,False
69,2,0,70,False
67,2,0,68,False
43,1,0,52,False
68,2,0,69,False
65,2,0,66,False
70,0,0,69,False
70,2,0,71,False
68,2,0,69,False
68,2,0,69,False
68,2,0,69,False
68,2,0,69,False
70,0,0,69,False
69,2,0,70,False
69,2,0,70,False
70,0,0,69,False
59,1,0,68,False
52,1,0,61,False
70,2,0,71,False
69,2,0,70,False
69,0,0,68,False
69,2,0,70,False
68,2,0,69,False
68,3,0,59,False
68,2,0,69,False
66,0,0,65,False
69,0,0,68,False
76,2,0,77,False
69,2,0,70,False
69,0,0,68,False
69,2,0,70,False
70,2,0,71,False
70,1,0,79,False
70,1,0,79,False
70,0,0,69,False
69,0,0,68,False
77,3,0,68,False
76,1,-10,85,True
17,0,0,16,False
76,2,0,77,False
68,2,0,69,False
67,2,0,68,False
69,2,0,70,False
52,2,-10,53,True
79,3,0,70,False
69,0,0,68,False
68,2,0,69,False
70,0,0,69,False
68,2,0,69,False
78,3,0,69,False
69,0,0,68,False
68,2,0,69,False
69,1,0,78,False
68,2,0,69,False
