0.29329297,-0.49585515,-0.022182863,0.27577615
0.42449558,-0.4014761,0.45757383,0.218631
0.081727885,-0.0990358,-0.16103819,0.06433268
0.3563545,-0.21483521,-0.11494155,0.10976469
0.23416273,-0.25034493,0.12250537,0.059477646
-0.16001421,-0.2439828,-0.19209327,0.4681952
-0.2695387,-0.9433604,0.19907475,0.36498365
-0.1375779,-0.018015167,-0.27336735,-0.05386843
-0.09885753,-0.44271004,0.22561929,0.17527084
0.33523598,-0.29751083,0.115813255,0.3777237
-0.10452584,-0.28768134,-0.25834072,0.118803725
0.34044513,-0.19463497,0.63241136,-0.0027329503
0.22259755,-0.2643854,0.09599819,0.16982904
2.692458,2.8447402,-0.435193,-9.228388
0.10253462,-0.51821136,0.08750716,0.096216284
0.10257761,-0.11428836,-0.0742732,0.57611465
-0.16032223,-0.31474248,-0.10188943,0.09273318
-0.027642705,-0.65121204,0.083212316,0.024050824
-0.19890372,-0.56946665,0.009306578,0.01655999
0.082361124,-0.4770107,0.47621349,0.2507973
0.4151083,-0.23459455,0.11188814,-0.027103677
-0.17971745,-0.3133042,0.06748101,0.17459738
-4.4985504,-4.966662,2.3860877,2.9985814
2.1291842,-2.6172369,-1.1598331,8.0859785
0.13758156,-0.18793814,-0.014573084,0.014182206
0.10166998,-0.17935713,-0.15136121,0.2986803
0.39376906,-0.09738293,-0.31638387,0.38764435
0.11630321,-0.0640088,-0.22760497,0.015142186
-0.23142102,-0.9113341,0.055042665,0.13150801
-0.10296947,-0.3050925,0.24192543,0.48502773
-10.539248,-7.1365094,-15.113714,3.5804071
-9.401236e-05,-0.35948756,-0.05756634,-0.07388169
-0.6814152,-4.7370358,-12.434143,0.3220269
-0.08019114,-0.70899504,0.08752467,0.13749614
-0.051944494,-0.5928549,-0.24596596,0.15440798
-0.06809309,-0.42766702,-0.113330506,0.4790541
-0.6791506,-0.9402287,0.54624134,0.28516397
0.07500113,-0.5062727,-0.08641816,0.35605344
0.08172396,-0.25055453,0.47216257,0.12119721
-0.43635035,-10.9307575,-5.298801,2.971362
-0.057362232,-0.61224794,0.03497506,0.19795488
14.354549,8.486376,2.6578622,8.758524
0.1152837,-0.37024343,0.45497563,-0.12825064
2.571204,0.922634,7.24453,-8.040641
0.1489058,-0.3882404,0.29020235,0.35129496
0.38599107,-0.19102617,0.092479736,0.39528453
-9.81477,-5.9736238,-9.574963,4.8788323
0.09061588,-0.43316492,0.00016261451,0.20308003
-9.59179,2.4976013,-9.2776,1.87363
-0.10098179,-1.0348792,0.16526005,0.19076419
-10.280865,-3.2786877,-4.971369,3.7133446
-0.041355055,-0.9400451,0.046716843,0.101578675
-10.720935,-2.6873233,-13.86195,1.0266194
0.10123795,-0.25273794,-0.12766784,0.27180356
2.271357,3.008124,7.309891,-0.50315595
2.9830945,0.42972064,1.2986468,-1.671568
0.056462828,-0.3208976,0.43698353,0.36974975
-10.56352,-1.0756001,-10.142267,-1.0287572
-0.050970748,-0.45328715,-0.27424645,0.25252938
-10.657679,2.671914,-12.295977,1.1753837
-0.17586128,-0.4428871,-0.40580177,0.12838018
-9.909662,-10.661524,6.325275,6.0444913
4.6033072,3.0095012,-9.090352,-7.558128
-9.673643,-5.5469418,-1.3776574,-1.9516362
2.1125228,0.42494053,3.6944191,2.066063
3.4805532,3.8722956,1.8642019,-9.680957
1.721659,2.1448758,1.494119,1.1418669
1.9271191,2.253409,1.1786841,-10.688342
1.6995932,2.4481797,1.8247206,3.349641
1.6746515,2.359158,0.9727685,-9.936282
1.1421311,1.111138,3.5107813,0.4287523
-11.005033,3.212263,-9.359003,2.3767688
-12.395501,-9.12215,0.53745776,3.3688195
4.233678,-10.8281355,6.6266966,1.8050095
1.97125,-10.053729,0.7430187,3.014407
2.4620771,-9.917455,2.4058614,2.3862205
1.870419,-10.637015,2.1583374,2.9059672
2.2561898,-10.606031,1.9751414,2.189535
1.9702376,-9.84916,2.7014215,2.0503094
0.93365896,-11.434526,3.7526364,3.4976695
0.1796834,-11.18606,-9.817578,1.9423478
0.2247699,-0.31659123,-0.37600458,0.15393491
0.35040188,-0.1945357,-0.08035217,0.24296592
0.16108418,-0.16026485,0.07026594,0.14559866
0.15060823,-0.19721453,-0.27525973,0.17060445
-10.26828,-9.758886,-9.970605,2.3674161
0.009877214,-0.4862292,0.2679438,0.2335794
0.2124568,-0.38623494,-0.08517497,0.06987856
-0.07443323,-0.2431829,0.13205905,0.42556646
-0.084717885,-0.9271734,-0.065238856,0.30164748
