"idx_epoch : 0, loss_pre : 2.2041823863983154, loss_aft : 2.0792362689971924, dif : -0.12494611740112305"
76,2,0,77,False
78,1,-10,87,True
76,3,0,67,False
76,0,0,75,False
85,3,0,76,False
77,0,0,76,False
67,3,-10,58,True
21,1,0,30,False
76,2,0,77,False
76,3,0,67,False
78,1,-10,87,True
66,3,0,57,False
85,3,0,76,False
77,2,0,78,False
68,0,0,67,False
77,2,0,78,False
78,2,0,79,False
67,1,0,76,False
76,0,0,75,False
79,1,-10,88,True
67,1,0,76,False
67,2,0,68,False
85,3,0,76,False
76,2,0,77,False
76,2,0,77,False
85,3,0,76,False
75,3,0,66,False
77,3,0,68,False
67,1,0,76,False
76,2,0,77,False
76,2,0,77,False
61,2,0,62,False
74,3,0,65,False
66,2,0,67,False
76,0,0,75,False
71,0,0,70,False
75,3,0,66,False
66,2,0,67,False
66,0,0,65,False
76,2,0,77,False
76,2,0,77,False
75,1,-10,84,True
66,3,0,57,False
76,2,0,77,False
79,0,0,78,False
78,1,-10,87,True
30,3,0,21,False
67,1,0,76,False
85,3,0,76,False
76,3,0,67,False
76,3,0,67,False
48,3,0,39,False
85,3,0,76,False
76,3,0,67,False
74,3,0,65,False
68,2,0,69,False
75,1,-10,84,True
76,2,0,77,False
79,1,-10,88,True
85,3,0,76,False
67,3,-10,58,True
85,3,0,76,False
85,3,0,76,False
78,0,0,77,False
85,3,0,76,False
85,3,0,76,False
70,1,0,79,False
78,3,0,69,False
69,1,0,78,False
78,3,0,69,False
65,0,0,64,False
68,2,0,69,False
64,2,0,65,False
66,1,0,75,False
67,2,0,68,False
67,2,0,68,False
76,2,0,77,False
85,3,0,76,False
68,3,0,59,False
71,3,0,62,False
76,2,0,77,False
75,0,0,74,False
78,3,0,69,False
85,3,0,76,False
85,3,0,76,False
76,3,0,67,False
76,0,0,75,False
68,0,0,67,False
85,3,0,76,False
85,3,0,76,False
76,2,0,77,False

"idx_epoch : 1, loss_pre : 3.4890506267547607, loss_aft : 3.1820473670959473, dif : -0.3070032596588135"
76,1,-10,85,True
77,3,0,68,False
48,3,0,39,False
75,2,0,76,False
76,0,0,75,False
76,2,0,77,False
76,0,0,75,False
85,3,0,76,False
85,3,0,76,False
66,0,0,65,False
75,2,0,76,False
85,3,0,76,False
76,2,0,77,False
85,3,0,76,False
61,2,0,62,False
79,0,0,78,False
71,2,-10,72,True
85,3,0,76,False
76,2,0,77,False
67,1,0,76,False
77,1,-10,86,True
76,0,0,75,False
67,2,0,68,False
77,3,0,68,False
85,3,0,76,False
62,1,0,71,False
76,0,0,75,False
85,3,0,76,False
67,1,0,76,False
76,0,0,75,False
85,3,0,76,False
75,1,-10,84,True
75,3,0,66,False
21,1,0,30,False
75,1,-10,84,True
67,2,0,68,False
74,1,-10,83,True
65,3,-10,56,True
76,3,0,67,False
76,0,0,75,False
75,3,0,66,False
76,2,0,77,False
79,0,0,78,False
77,2,0,78,False
66,2,0,67,False
65,0,0,64,False
76,3,0,67,False
66,1,0,75,False
76,2,0,77,False
85,3,0,76,False
79,1,-10,88,True
76,0,0,75,False
76,0,0,75,False
74,1,-10,83,True
85,3,0,76,False
76,3,0,67,False
85,3,0,76,False
79,2,0,80,False
85,3,0,76,False
76,2,0,77,False
85,3,0,76,False
85,3,0,76,False
85,3,0,76,False
68,3,0,59,False
76,3,0,67,False
67,1,0,76,False
76,3,0,67,False
77,3,0,68,False
79,1,-10,88,True
78,1,-10,87,True
65,1,0,74,False
76,2,0,77,False
85,3,0,76,False
69,2,0,70,False
76,2,0,77,False
76,1,-10,85,True
77,0,0,76,False
75,2,0,76,False
67,2,0,68,False
66,2,0,67,False
78,3,0,69,False
85,3,0,76,False
76,3,0,67,False
77,0,0,76,False
50,1,0,59,False
78,2,0,79,False
76,1,-10,85,True
77,2,0,78,False
67,1,0,76,False
85,3,0,76,False
66,1,0,75,False

"idx_epoch : 2, loss_pre : 3.6682543754577637, loss_aft : 3.147523880004883, dif : -0.5207304954528809"
79,0,0,78,False
77,0,0,76,False
77,0,0,76,False
62,0,0,61,False
85,3,0,76,False
85,3,0,76,False
85,3,0,76,False
85,3,0,76,False
65,1,0,74,False
77,2,0,78,False
62,1,0,71,False
85,3,0,76,False
67,0,0,66,False
76,0,0,75,False
75,0,0,74,False
76,0,0,75,False
78,1,-10,87,True
76,1,-10,85,True
39,3,0,30,False
85,3,0,76,False
66,1,0,75,False
75,1,-10,84,True
76,3,0,67,False
66,0,0,65,False
85,3,0,76,False
76,3,0,67,False
65,2,0,66,False
78,3,0,69,False
75,3,0,66,False
85,3,0,76,False
76,2,0,77,False
69,1,0,78,False
85,3,0,76,False
67,3,-10,58,True
80,1,-10,89,True
76,0,0,75,False
76,0,0,75,False
77,0,0,76,False
76,2,0,77,False
77,0,0,76,False
66,2,0,67,False
75,1,-10,84,True
67,2,0,68,False
85,3,0,76,False
85,3,0,76,False
67,1,0,76,False
76,1,-10,85,True
76,0,0,75,False
76,0,0,75,False
74,1,-10,83,True
85,3,0,76,False
78,0,0,77,False
67,3,-10,58,True
85,3,0,76,False
77,0,0,76,False
76,3,0,67,False
85,3,0,76,False
77,2,0,78,False
74,3,0,65,False
69,0,0,68,False
85,3,0,76,False
85,3,0,76,False
77,0,0,76,False
67,3,-10,58,True
75,1,-10,84,True
75,3,0,66,False
77,2,0,78,False
