"idx_epoch : 0, loss_pre : 3.4696712493896484, loss_aft : 2.6897780895233154, dif : -0.779893159866333"
77,0,0,76,False
65,2,0,66,False
67,2,0,68,False
75,0,0,74,False
85,3,0,76,False
66,0,0,65,False
85,3,0,76,False
55,3,0,46,False
68,2,0,69,False
55,3,0,46,False
68,0,0,67,False
85,3,0,76,False
67,3,-10,58,True
66,0,0,65,False
65,0,0,64,False
64,1,0,73,False
76,2,0,77,False
73,3,0,64,False
74,3,0,65,False
68,2,0,69,False
46,1,0,55,False
66,3,0,57,False
59,0,-10,58,True
59,2,-10,60,True
76,0,0,75,False
55,2,-10,56,True
67,0,0,66,False
69,0,0,68,False
55,1,0,64,False
57,1,0,66,False
76,2,0,77,False
73,2,0,74,False
74,0,0,73,False
65,3,-10,56,True
68,2,0,69,False
64,1,0,73,False
67,2,0,68,False
68,1,0,77,False
64,3,0,55,False
66,0,0,65,False
77,2,0,78,False
74,0,0,73,False
68,0,0,67,False
67,2,0,68,False
41,1,0,50,False
68,3,0,59,False
64,3,0,55,False
65,0,0,64,False
59,3,0,50,False
76,3,0,67,False
77,2,0,78,False
77,3,0,68,False
75,2,0,76,False
76,2,0,77,False
64,3,0,55,False
65,2,0,66,False
64,3,0,55,False
65,2,0,66,False
77,3,0,68,False
66,0,0,65,False
85,3,0,76,False
55,3,0,46,False
85,3,0,76,False
68,1,0,77,False
59,3,0,50,False
63,0,-10,62,True
65,0,0,64,False
66,2,0,67,False
76,0,0,75,False
85,3,0,76,False
64,3,0,55,False
67,2,0,68,False
74,3,0,65,False
76,3,0,67,False
74,3,0,65,False
68,3,0,59,False
78,3,0,69,False
75,0,0,74,False
69,0,0,68,False
57,1,0,66,False
76,3,0,67,False
76,3,0,67,False
64,3,0,55,False
85,3,0,76,False
85,3,0,76,False
77,3,0,68,False
67,0,0,66,False
59,1,0,68,False
75,1,-10,84,True
66,1,0,75,False
65,2,0,66,False

"idx_epoch : 1, loss_pre : 4.310028076171875, loss_aft : 3.5301425457000732, dif : -0.7798855304718018"
65,1,0,74,False
65,2,0,66,False
59,1,0,68,False
67,2,0,68,False
64,3,0,55,False
69,3,-10,60,True
85,3,0,76,False
65,0,0,64,False
75,2,0,76,False
63,1,0,72,False
63,0,-10,62,True
76,0,0,75,False
68,3,0,59,False
68,3,0,59,False
77,3,0,68,False
76,0,0,75,False
66,3,0,57,False
76,3,0,67,False
66,0,0,65,False
65,0,0,64,False
85,3,0,76,False
76,0,0,75,False
75,2,0,76,False
65,0,0,64,False
76,3,0,67,False
73,3,0,64,False
85,3,0,76,False
65,2,0,66,False
77,3,0,68,False
74,3,0,65,False
77,3,0,68,False
64,3,0,55,False
67,0,0,66,False
67,0,0,66,False
66,0,0,65,False
66,0,0,65,False
85,3,0,76,False
76,3,0,67,False
76,3,0,67,False
85,3,0,76,False
59,2,-10,60,True
85,3,0,76,False
55,1,0,64,False
66,1,0,75,False
75,0,0,74,False
74,3,0,65,False
77,3,0,68,False
66,2,0,67,False
85,3,0,76,False
85,3,0,76,False
55,3,0,46,False
41,1,0,50,False
76,0,0,75,False
75,2,0,76,False
66,1,0,75,False
66,1,0,75,False
76,0,0,75,False
73,2,0,74,False
66,0,0,65,False
50,0,-10,49,True
76,3,0,67,False
74,0,0,73,False
77,3,0,68,False
73,3,0,64,False
46,1,0,55,False
75,0,0,74,False
65,2,0,66,False
75,2,0,76,False
73,1,-10,82,True
59,1,0,68,False
76,0,0,75,False
55,0,0,54,False
64,2,0,65,False
67,2,0,68,False
59,1,0,68,False
85,3,0,76,False
76,3,0,67,False
68,3,0,59,False
74,3,0,65,False
64,2,0,65,False
73,1,-10,82,True
68,2,0,69,False
59,1,0,68,False
75,0,0,74,False
54,2,0,55,False
77,3,0,68,False
64,3,0,55,False
85,3,0,76,False
67,3,-10,58,True
67,2,0,68,False
68,0,0,67,False

"idx_epoch : 2, loss_pre : 1.60822331905365, loss_aft : 1.4032076597213745, dif : -0.2050156593322754"
64,1,0,73,False
76,2,0,77,False
85,3,0,76,False
55,0,0,54,False
68,3,0,59,False
73,1,-10,82,True
76,2,0,77,False
67,0,0,66,False
74,2,0,75,False
85,3,0,76,False
76,3,0,67,False
65,0,0,64,False
68,2,0,69,False
76,2,0,77,False
64,3,0,55,False
69,3,-10,60,True
75,3,0,66,False
64,3,0,55,False
67,2,0,68,False
65,0,0,64,False
76,0,0,75,False
55,1,0,64,False
65,0,0,64,False
76,3,0,67,False
68,3,0,59,False
64,2,0,65,False
76,3,0,67,False
77,0,0,76,False
68,3,0,59,False
66,1,0,75,False
85,3,0,76,False
85,3,0,76,False
68,0,0,67,False
59,3,0,50,False
67,2,0,68,False
76,3,0,67,False
67,0,0,66,False
67,2,0,68,False
76,0,0,75,False
73,3,0,64,False
75,0,0,74,False
68,1,0,77,False
65,3,-10,56,True
55,3,0,46,False
67,0,0,66,False
75,0,0,74,False
77,0,0,76,False
66,2,0,67,False
74,3,0,65,False
73,3,0,64,False
66,0,0,65,False
55,0,0,54,False
73,2,0,74,False
55,2,-10,56,True
69,0,0,68,False
75,3,0,66,False
68,3,0,59,False
85,3,0,76,False
67,2,0,68,False
85,3,0,76,False
78,3,0,69,False
85,3,0,76,False
68,3,0,59,False
75,0,0,74,False
68,0,0,67,False
68,1,0,77,False
64,1,0,73,False
64,3,0,55,False
74,3,0,65,False
66,3,0,57,False
68,2,0,69,False
50,0,-10,49,True
76,0,0,75,False
67,0,0,66,False
78,1,-10,87,True
85,3,0,76,False
75,3,0,66,False
65,1,0,74,False
54,2,0,55,False
76,3,0,67,False
74,0,0,73,False
65,0,0,64,False
78,3,0,69,False
65,0,0,64,False
77,2,0,78,False
85,3,0,76,False
66,1,0,75,False
59,1,0,68,False
65,3,-10,56,True
75,0,0,74,False
76,3,0,67,False

