"loss_pre : 4.695059299468994, loss_aft : 2.96159291267395, dif : -1.733466386795044"
-1.3766208,-0.6254887,-1.6788526,-0.51114357
-1.1692693,0.5126142,-1.5419316,-0.22942705
-1.7179619,0.22300828,-2.0807703,-0.5450364
-0.797565,-0.3285695,-1.2733812,-0.057177372
-0.9976828,0.92240256,-1.658145,-0.058531743
-1.1731586,0.07680683,-1.6283073,-0.80916333
-0.990471,0.7084023,-1.3924217,-0.07804975
-1.4656473,0.39637557,-1.8082007,-0.46167752
-0.8964151,0.045386553,-1.6056354,0.1573713
-1.3536632,-0.048729688,-1.765673,-0.13704315
-1.2046993,0.20961255,-1.4082966,-0.24294795
-2.071849,0.13745719,-2.1403766,-0.60019267
-1.3452412,0.1520833,-1.6841961,-0.49275455
-0.87889594,-0.03760498,-1.2629868,-0.17511697
-1.4146508,0.21809644,-1.6751535,-0.24661171
-1.199046,0.5068155,-1.6419324,-0.3103433
-1.5076638,0.5766623,-1.9348172,-0.7000296
-1.136221,-0.04598444,-1.5347503,-0.43107322
-1.7837552,0.40277576,-2.2362525,-0.97858906
-1.9676214,0.28550392,-2.1637824,-0.9348052
-1.6791435,-0.23510897,-1.7897565,-0.70454025
6.8510695,-4.2964706,10.914141,4.014719
8.530481,-16.248327,7.137039,5.1800284
-0.66110945,0.58390075,-1.1263046,-0.27291855
-1.2118248,0.14034095,-1.8232595,-0.8085042
-1.4671243,0.75958776,-1.9823463,-0.4234263
-0.8805785,-0.14007458,-1.3920376,0.42380545
-1.0987595,0.292909,-1.3203655,-0.17619684
-1.1399698,0.15774809,-1.926207,-0.5459836
-2.0792122,0.20859446,-2.3944345,-1.338561
5.7098103,3.4801931,6.6100492,-8.043114
-1.0406196,0.34527257,-1.6972307,-0.04341004
-1.6304337,0.5938245,-2.0246725,-0.44295204
-1.7344924,0.23280327,-1.8534197,-0.40868106
-1.0269024,0.49649006,-1.6218344,-0.4088018
-1.6158345,0.35171124,-1.9926963,-1.0877088
-1.0214224,0.057729065,-1.7615459,-0.4479389
-1.3824131,0.17572473,-1.7004216,-0.47143322
-1.4736431,-0.31760937,-1.9488281,-0.4871923
3.0888572,14.322046,7.0755634,-6.279742
-1.6733953,-0.025564611,-2.130821,-0.5268936
-4.126824,-0.5216418,-5.0705843,-2.4984567
-1.2433894,0.75439453,-1.5765222,-0.57850033
-1.107892,-0.08296454,-1.7197319,-0.6601478
-0.8880616,-0.12638628,-1.2897654,0.018723099
-0.39454827,0.9238032,-1.1165717,0.25173718
-1.5358946,0.14103153,-2.004675,-0.21118754
-1.6861651,-0.045052625,-2.1036866,-0.7808766
-9.176691,32.86175,-8.033374,7.188862
-1.5456781,-0.1100258,-2.168934,-0.6650986
-16.223276,31.901154,-17.461046,-22.37148
-1.2888808,-0.182187,-1.9011422,-0.021169769
-21.23963,-12.01874,-21.946508,4.7540336
-1.0766068,0.77273554,-1.2823989,-0.034425426
-17.673588,11.383967,-18.056482,-15.289871
13.5550165,54.562084,17.200861,10.683129
-1.627912,-0.06288362,-2.0724294,-0.59967726
-15.007737,39.288715,-14.921083,19.848988
-1.1842691,0.26398474,-1.9662873,-0.15980957
-8.487734,39.248665,-9.517455,28.643461
-1.2429808,0.74041516,-1.5659105,-0.24713115
-5.340518,18.808315,2.6390297,33.491344
-2.5894136,25.518717,-3.9651105,-3.097885
18.105656,14.859815,33.857353,11.091239
28.024008,30.42383,41.254974,35.964005
31.873995,46.27547,35.529964,-10.064105
37.273563,41.748478,39.00741,38.27774
34.887474,46.839752,36.62738,-7.405878
39.353973,41.60733,39.881496,38.14096
35.871746,45.57791,32.42559,-9.862365
37.416794,34.31055,25.849754,22.844973
1.2964323,43.11083,2.5236905,3.6334574
-19.608929,-5.4231644,-13.822213,6.0246663
24.367886,-9.5238285,30.668806,33.939846
37.48957,-12.582846,38.938503,40.575386
42.764915,-10.5897255,42.39406,42.10264
45.504208,-8.837893,42.4692,41.565807
43.610332,-11.146031,40.830708,39.447098
46.092014,-9.815329,45.161674,40.989048
44.829487,-8.015442,38.25669,38.69221
42.829773,-3.165937,28.113379,16.144384
-1.7880416,-0.35286194,-2.2862172,-0.7685681
-1.7906513,0.5887162,-2.4896104,-0.8765196
-1.5013547,0.38170993,-2.0265934,-0.2870564
-1.441423,0.9048689,-1.6367201,-0.08771047
46.404274,-8.586831,42.52321,38.00115
-1.03815,0.024502575,-1.5677055,-0.16469567
-1.744152,-0.5615095,-2.0528798,-0.21605022
-1.3760774,0.39824462,-1.8850174,-0.93865275
-0.88075536,-0.120073065,-1.3135303,0.32151935
